datetime,year,day,36,84,87,108
2020-02-23 07:00:00,2020,2021-02-23 06:59:53.605,166.3,0.2,0.0,175.9
2020-02-23 08:00:00,2020,2021-02-23 07:59:53.600,659.8,0.0,0.2,749.7
2020-02-23 09:00:00,2020,2021-02-23 08:59:53.595,682.5,36.4,0.0,640.7
2020-02-23 10:00:00,2020,2021-02-23 09:59:53.590,625.2,14.9,0.0,466.3
2020-02-23 11:00:00,2020,2021-02-23 10:59:53.585,221.2,21.1,0.0,73.0
2020-02-23 12:00:00,2020,2021-02-23 11:59:53.580,401.7,34.1,0.4,126.9
2020-02-23 13:00:00,2020,2021-02-23 12:59:53.575,246.2,11.9,7.7,150.4
2020-02-23 14:00:00,2020,2021-02-23 13:59:53.570,196.3,54.8,45.2,245.9
2020-02-23 15:00:00,2020,2021-02-23 14:59:53.565,183.0,233.3,73.8,425.2
2020-02-23 16:00:00,2020,2021-02-23 15:59:53.560,407.6,104.5,40.1,600.8
2020-02-23 17:00:00,2020,2021-02-23 16:59:53.555,179.0,118.6,51.4,302.9
2020-02-23 18:00:00,2020,2021-02-23 17:59:53.550,578.5,219.8,105.1,707.2
2020-02-23 19:00:00,2020,2021-02-23 18:59:53.545,679.8,310.7,94.3,798.0
2020-02-23 20:00:00,2020,2021-02-23 19:59:53.540,706.5,70.8,9.1,799.1
2020-02-23 21:00:00,2020,2021-02-23 20:59:53.535,708.8,0.5,24.2,434.1
2020-02-23 22:00:00,2020,2021-02-23 21:59:53.530,712.8,216.3,67.1,690.3
2020-02-23 23:00:00,2020,2021-02-23 22:59:53.525,713.5,724.0,23.4,799.1
2020-02-24 00:00:00,2020,2021-02-23 23:59:53.520,707.7,843.0,43.5,799.1
2020-02-24 01:00:00,2020,2021-02-24 00:59:53.515,629.4,838.8,104.6,799.1
2020-02-24 02:00:00,2020,2021-02-24 01:59:53.510,549.0,835.7,123.1,799.1
2020-02-24 03:00:00,2020,2021-02-24 02:59:53.505,251.0,741.0,111.9,799.1
2020-02-24 04:00:00,2020,2021-02-24 03:59:53.500,85.7,669.1,95.7,799.1
2020-02-24 05:00:00,2020,2021-02-24 04:59:53.495,242.4,653.3,127.3,798.7
2020-02-24 06:00:00,2020,2021-02-24 05:59:53.490,500.0,716.3,125.3,799.1
2020-02-24 07:00:00,2020,2021-02-24 06:59:53.485,655.2,775.3,124.8,790.3
2020-02-24 08:00:00,2020,2021-02-24 07:59:53.480,659.3,841.5,145.0,793.2
2020-02-24 09:00:00,2020,2021-02-24 08:59:53.475,670.3,844.6,145.8,791.0
2020-02-24 10:00:00,2020,2021-02-24 09:59:53.470,685.5,843.6,128.7,787.4
2020-02-24 11:00:00,2020,2021-02-24 10:59:53.465,688.6,838.8,45.2,763.1
2020-02-24 12:00:00,2020,2021-02-24 11:59:53.460,674.7,836.6,9.0,720.4
2020-02-24 13:00:00,2020,2021-02-24 12:59:53.455,660.6,833.7,28.6,726.7
2020-02-24 14:00:00,2020,2021-02-24 13:59:53.450,655.3,804.1,74.7,700.5
2020-02-24 15:00:00,2020,2021-02-24 14:59:53.445,651.7,628.6,115.5,659.5
2020-02-24 16:00:00,2020,2021-02-24 15:59:53.440,669.0,352.9,46.5,638.1
2020-02-24 17:00:00,2020,2021-02-24 16:59:53.435,378.3,613.1,0.0,31.3
2020-02-24 18:00:00,2020,2021-02-24 17:59:53.430,635.4,9.5,0.0,520.3
2020-02-24 19:00:00,2020,2021-02-24 18:59:53.425,711.9,0.0,0.0,789.8
2020-02-24 20:00:00,2020,2021-02-24 19:59:53.420,712.9,0.0,0.0,790.3
2020-02-24 21:00:00,2020,2021-02-24 20:59:53.415,712.6,0.0,3.5,783.0
2020-02-24 22:00:00,2020,2021-02-24 21:59:53.410,704.9,273.2,89.7,430.9
2020-02-24 23:00:00,2020,2021-02-24 22:59:53.405,676.4,297.7,123.6,550.0
2020-02-25 00:00:00,2020,2021-02-24 23:59:53.400,647.5,370.5,107.5,639.7
2020-02-25 01:00:00,2020,2021-02-25 00:59:53.395,552.9,435.1,115.0,476.8
2020-02-25 02:00:00,2020,2021-02-25 01:59:53.390,530.5,454.0,107.1,740.7
2020-02-25 03:00:00,2020,2021-02-25 02:59:53.385,554.5,377.0,104.0,767.9
2020-02-25 04:00:00,2020,2021-02-25 03:59:53.380,521.8,442.5,104.0,626.6
2020-02-25 05:00:00,2020,2021-02-25 04:59:53.375,354.5,252.2,57.3,376.6
2020-02-25 06:00:00,2020,2021-02-25 05:59:53.370,325.6,288.5,20.5,482.1
2020-02-25 07:00:00,2020,2021-02-25 06:59:53.365,478.8,145.2,2.9,656.3
2020-02-25 08:00:00,2020,2021-02-25 07:59:53.360,593.6,122.7,12.1,712.8
2020-02-25 09:00:00,2020,2021-02-25 08:59:53.355,679.8,182.1,36.5,719.9
2020-02-25 10:00:00,2020,2021-02-25 09:59:53.350,671.0,531.8,79.0,732.7
2020-02-25 11:00:00,2020,2021-02-25 10:59:53.345,677.7,763.6,117.7,764.8
2020-02-25 12:00:00,2020,2021-02-25 11:59:53.340,671.1,762.4,126.3,761.6
2020-02-25 13:00:00,2020,2021-02-25 12:59:53.335,666.0,758.3,116.7,771.1
2020-02-25 14:00:00,2020,2021-02-25 13:59:53.330,668.4,437.1,111.9,767.0
2020-02-25 15:00:00,2020,2021-02-25 14:59:53.325,662.8,501.6,78.9,750.9
2020-02-25 16:00:00,2020,2021-02-25 15:59:53.320,259.5,621.9,39.5,620.1
2020-02-25 17:00:00,2020,2021-02-25 16:59:53.315,683.2,846.9,148.3,750.5
2020-02-25 18:00:00,2020,2021-02-25 17:59:53.310,675.3,810.5,137.1,721.5
2020-02-25 19:00:00,2020,2021-02-25 18:59:53.305,634.5,843.8,143.0,703.1
2020-02-25 20:00:00,2020,2021-02-25 19:59:53.300,610.2,839.5,147.3,717.7
2020-02-25 21:00:00,2020,2021-02-25 20:59:53.295,691.5,813.9,144.4,744.2
2020-02-25 22:00:00,2020,2021-02-25 21:59:53.290,686.8,774.6,145.4,763.0
2020-02-25 23:00:00,2020,2021-02-25 22:59:53.285,668.6,791.8,142.4,760.9
2020-02-26 00:00:00,2020,2021-02-25 23:59:53.280,685.0,789.7,141.1,761.1
2020-02-26 01:00:00,2020,2021-02-26 00:59:53.275,670.4,794.5,141.9,753.7
2020-02-26 02:00:00,2020,2021-02-26 01:59:53.270,464.6,613.0,112.2,674.6
2020-02-26 03:00:00,2020,2021-02-26 02:59:53.265,401.1,556.3,46.1,595.2
2020-02-26 04:00:00,2020,2021-02-26 03:59:53.260,510.4,341.1,3.5,541.8
2020-02-26 05:00:00,2020,2021-02-26 04:59:53.255,418.1,138.4,2.0,473.9
2020-02-26 06:00:00,2020,2021-02-26 05:59:53.250,337.2,64.7,4.7,302.1
2020-02-26 07:00:00,2020,2021-02-26 06:59:53.245,167.5,45.7,3.2,265.2
2020-02-26 08:00:00,2020,2021-02-26 07:59:53.240,372.0,30.2,0.5,337.3
2020-02-26 09:00:00,2020,2021-02-26 08:59:53.235,181.5,4.7,4.4,196.6
2020-02-26 10:00:00,2020,2021-02-26 09:59:53.230,162.0,4.6,2.3,105.6
2020-02-26 11:00:00,2020,2021-02-26 10:59:53.225,155.4,8.8,0.1,57.4
2020-02-26 12:00:00,2020,2021-02-26 11:59:53.220,165.5,7.6,0.3,21.4
2020-02-26 13:00:00,2020,2021-02-26 12:59:53.215,198.9,7.7,0.3,36.1
2020-02-26 14:00:00,2020,2021-02-26 13:59:53.210,193.9,5.4,0.0,87.6
2020-02-26 15:00:00,2020,2021-02-26 14:59:53.205,162.3,18.4,0.6,138.7
2020-02-26 16:00:00,2020,2021-02-26 15:59:53.200,225.4,43.2,31.3,247.9
2020-02-26 17:00:00,2020,2021-02-26 16:59:53.195,154.4,145.7,26.0,314.0
2020-02-26 18:00:00,2020,2021-02-26 17:59:53.190,289.8,288.0,20.3,140.0
2020-02-26 19:00:00,2020,2021-02-26 18:59:53.185,516.7,530.0,76.7,365.1
2020-02-26 20:00:00,2020,2021-02-26 19:59:53.180,610.9,345.9,86.8,749.0
2020-02-26 21:00:00,2020,2021-02-26 20:59:53.175,662.6,253.6,148.0,786.5
2020-02-26 22:00:00,2020,2021-02-26 21:59:53.170,659.8,179.1,148.0,786.9
2020-02-26 23:00:00,2020,2021-02-26 22:59:53.165,639.7,115.1,148.2,784.8
2020-02-27 00:00:00,2020,2021-02-26 23:59:53.160,588.1,88.5,148.3,780.0
2020-02-27 01:00:00,2020,2021-02-27 00:59:53.155,656.6,164.5,147.3,769.2
2020-02-27 02:00:00,2020,2021-02-27 01:59:53.150,562.8,160.8,144.2,757.5
2020-02-27 03:00:00,2020,2021-02-27 02:59:53.145,389.8,270.1,137.7,740.7
2020-02-27 04:00:00,2020,2021-02-27 03:59:53.140,349.1,191.9,82.8,717.1
2020-02-27 05:00:00,2020,2021-02-27 04:59:53.135,275.0,530.9,57.4,755.8
2020-02-27 06:00:00,2020,2021-02-27 05:59:53.130,187.8,314.4,120.7,675.1
2020-02-27 07:00:00,2020,2021-02-27 06:59:53.125,104.2,272.3,87.2,610.3
2020-02-27 08:00:00,2020,2021-02-27 07:59:53.120,332.8,548.6,125.1,620.4
2020-02-27 09:00:00,2020,2021-02-27 08:59:53.115,533.4,759.8,89.9,578.4
2020-02-27 10:00:00,2020,2021-02-27 09:59:53.110,557.9,824.6,131.5,603.4
2020-02-27 11:00:00,2020,2021-02-27 10:59:53.105,571.5,827.2,144.4,564.1
2020-02-27 12:00:00,2020,2021-02-27 11:59:53.100,367.4,632.8,109.7,601.8
2020-02-27 13:00:00,2020,2021-02-27 12:59:53.095,391.0,413.8,73.6,442.7
2020-02-27 14:00:00,2020,2021-02-27 13:59:53.090,254.3,545.2,50.4,475.0
2020-02-27 15:00:00,2020,2021-02-27 14:59:53.085,209.6,648.5,91.6,307.7
2020-02-27 16:00:00,2020,2021-02-27 15:59:53.080,74.5,620.5,83.8,368.3
2020-02-27 17:00:00,2020,2021-02-27 16:59:53.075,0.0,156.5,0.0,0.0
2020-02-27 18:00:00,2020,2021-02-27 17:59:53.070,0.0,0.1,0.0,0.0
2020-02-27 19:00:00,2020,2021-02-27 18:59:53.065,0.0,4.9,0.0,30.0
2020-02-27 20:00:00,2020,2021-02-27 19:59:53.060,1.8,0.1,0.4,106.1
2020-02-27 21:00:00,2020,2021-02-27 20:59:53.055,16.0,0.0,62.9,202.4
2020-02-27 22:00:00,2020,2021-02-27 21:59:53.050,22.8,0.0,79.2,15.0
2020-02-27 23:00:00,2020,2021-02-27 22:59:53.045,45.5,0.0,31.5,113.9
2020-02-28 00:00:00,2020,2021-02-27 23:59:53.040,69.4,21.1,0.7,219.1
2020-02-28 01:00:00,2020,2021-02-28 00:59:53.035,36.8,101.3,0.0,194.2
2020-02-28 02:00:00,2020,2021-02-28 01:59:53.030,30.3,182.1,10.8,501.7
2020-02-28 03:00:00,2020,2021-02-28 02:59:53.025,3.9,334.0,38.6,393.1
2020-02-28 04:00:00,2020,2021-02-28 03:59:53.020,49.7,314.6,26.0,197.3
2020-02-28 05:00:00,2020,2021-02-28 04:59:53.015,52.7,333.3,57.9,72.6
2020-02-28 06:00:00,2020,2021-02-28 05:59:53.010,78.9,191.5,56.1,82.3
2020-02-28 07:00:00,2020,2021-02-28 06:59:53.005,49.1,118.7,32.8,128.9
2020-02-28 08:00:00,2020,2021-02-28 07:59:53.000,50.4,115.0,27.9,92.0
2020-02-28 09:00:00,2020,2021-02-28 08:59:52.995,11.3,63.2,24.8,4.9
2020-02-28 10:00:00,2020,2021-02-28 09:59:52.990,0.2,71.1,20.6,0.2
2020-02-28 11:00:00,2020,2021-02-28 10:59:52.985,0.0,65.2,16.0,0.0
2020-02-28 12:00:00,2020,2021-02-28 11:59:52.980,1.0,33.5,7.1,0.0
2020-02-28 13:00:00,2020,2021-02-28 12:59:52.975,0.0,12.7,0.9,0.0
2020-02-28 14:00:00,2020,2021-02-28 13:59:52.970,0.0,14.4,1.4,0.0
2020-02-28 15:00:00,2020,2021-02-28 14:59:52.965,2.1,15.5,1.1,0.3
2020-02-28 16:00:00,2020,2021-02-28 15:59:52.960,10.9,22.5,1.9,0.0
2020-02-28 17:00:00,2020,2021-02-28 16:59:52.955,0.0,145.3,0.2,39.4
2020-02-28 18:00:00,2020,2021-02-28 17:59:52.950,0.0,138.6,0.0,40.5
2020-02-28 19:00:00,2020,2021-02-28 18:59:52.945,32.7,170.3,0.1,36.4
2020-02-28 20:00:00,2020,2021-02-28 19:59:52.940,20.9,174.2,14.8,42.3
2020-02-28 21:00:00,2020,2021-02-28 20:59:52.935,4.2,199.1,83.8,51.9
2020-02-28 22:00:00,2020,2021-02-28 21:59:52.930,25.2,148.9,77.0,56.2
2020-02-28 23:00:00,2020,2021-02-28 22:59:52.925,25.2,143.8,44.9,114.0
2020-03-01 00:00:00,2020,2021-02-28 23:59:52.920,572.9,1.0,5.4,176.4
2020-03-01 01:00:00,2020,2021-03-01 00:59:52.915,591.5,0.7,3.2,160.2
2020-03-01 02:00:00,2020,2021-03-01 01:59:52.910,484.8,9.2,1.1,363.4
2020-03-01 03:00:00,2020,2021-03-01 02:59:52.905,418.5,35.2,0.0,214.7
2020-03-01 04:00:00,2020,2021-03-01 03:59:52.900,513.9,11.3,7.4,134.4
2020-03-01 05:00:00,2020,2021-03-01 04:59:52.895,449.2,1.3,24.7,24.0
2020-03-01 06:00:00,2020,2021-03-01 05:59:52.890,436.7,0.0,14.4,56.2
2020-03-01 07:00:00,2020,2021-03-01 06:59:52.885,166.3,0.2,0.0,175.9
2020-03-01 08:00:00,2020,2021-03-01 07:59:52.880,659.8,0.0,0.2,749.7
2020-03-01 09:00:00,2020,2021-03-01 08:59:52.875,682.5,36.4,0.0,640.7
2020-03-01 10:00:00,2020,2021-03-01 09:59:52.870,625.2,14.9,0.0,466.3
2020-03-01 11:00:00,2020,2021-03-01 10:59:52.865,221.2,21.1,0.0,73.0
2020-03-01 12:00:00,2020,2021-03-01 11:59:52.860,401.7,34.1,0.4,126.9
2020-03-01 13:00:00,2020,2021-03-01 12:59:52.855,246.2,11.9,7.7,150.4
2020-03-01 14:00:00,2020,2021-03-01 13:59:52.850,196.3,54.8,45.2,245.9
2020-03-01 15:00:00,2020,2021-03-01 14:59:52.845,183.0,233.3,73.8,425.2
2020-03-01 16:00:00,2020,2021-03-01 15:59:52.840,407.6,104.5,40.1,600.8
2020-03-01 17:00:00,2020,2021-03-01 16:59:52.835,179.0,118.6,51.4,302.9
2020-03-01 18:00:00,2020,2021-03-01 17:59:52.830,578.5,219.8,105.1,707.2
2020-03-01 19:00:00,2020,2021-03-01 18:59:52.825,679.8,310.7,94.3,798.0
2020-03-01 20:00:00,2020,2021-03-01 19:59:52.820,706.5,70.8,9.1,799.1
2020-03-01 21:00:00,2020,2021-03-01 20:59:52.815,708.8,0.5,24.2,434.1
2020-03-01 22:00:00,2020,2021-03-01 21:59:52.810,712.8,216.3,67.1,690.3
2020-03-01 23:00:00,2020,2021-03-01 22:59:52.805,713.5,724.0,23.4,799.1
2020-03-02 00:00:00,2020,2021-03-01 23:59:52.800,707.7,843.0,43.5,799.1
2020-03-02 01:00:00,2020,2021-03-02 00:59:52.795,629.4,838.8,104.6,799.1
2020-03-02 02:00:00,2020,2021-03-02 01:59:52.790,549.0,835.7,123.1,799.1
2020-03-02 03:00:00,2020,2021-03-02 02:59:52.785,251.0,741.0,111.9,799.1
2020-03-02 04:00:00,2020,2021-03-02 03:59:52.780,85.7,669.1,95.7,799.1
2020-03-02 05:00:00,2020,2021-03-02 04:59:52.775,242.4,653.3,127.3,798.7
2020-03-02 06:00:00,2020,2021-03-02 05:59:52.770,500.0,716.3,125.3,799.1
2020-03-02 07:00:00,2020,2021-03-02 06:59:52.765,655.2,775.3,124.8,790.3
2020-03-02 08:00:00,2020,2021-03-02 07:59:52.760,659.3,841.5,145.0,793.2
2020-03-02 09:00:00,2020,2021-03-02 08:59:52.755,670.3,844.6,145.8,791.0
2020-03-02 10:00:00,2020,2021-03-02 09:59:52.750,685.5,843.6,128.7,787.4
2020-03-02 11:00:00,2020,2021-03-02 10:59:52.745,688.6,838.8,45.2,763.1
2020-03-02 12:00:00,2020,2021-03-02 11:59:52.740,674.7,836.6,9.0,720.4
2020-03-02 13:00:00,2020,2021-03-02 12:59:52.735,660.6,833.7,28.6,726.7
2020-03-02 14:00:00,2020,2021-03-02 13:59:52.730,655.3,804.1,74.7,700.5
2020-03-02 15:00:00,2020,2021-03-02 14:59:52.725,651.7,628.6,115.5,659.5
2020-03-02 16:00:00,2020,2021-03-02 15:59:52.720,669.0,352.9,46.5,638.1
2020-03-02 17:00:00,2020,2021-03-02 16:59:52.715,378.3,613.1,0.0,31.3
2020-03-02 18:00:00,2020,2021-03-02 17:59:52.710,635.4,9.5,0.0,520.3
2020-03-02 19:00:00,2020,2021-03-02 18:59:52.705,711.9,0.0,0.0,789.8
2020-03-02 20:00:00,2020,2021-03-02 19:59:52.700,712.9,0.0,0.0,790.3
2020-03-02 21:00:00,2020,2021-03-02 20:59:52.695,712.6,0.0,3.5,783.0
2020-03-02 22:00:00,2020,2021-03-02 21:59:52.690,704.9,273.2,89.7,430.9
2020-03-02 23:00:00,2020,2021-03-02 22:59:52.685,676.4,297.7,123.6,550.0
2020-03-03 00:00:00,2020,2021-03-02 23:59:52.680,647.5,370.5,107.5,639.7
2020-03-03 01:00:00,2020,2021-03-03 00:59:52.675,552.9,435.1,115.0,476.8
2020-03-03 02:00:00,2020,2021-03-03 01:59:52.670,530.5,454.0,107.1,740.7
2020-03-03 03:00:00,2020,2021-03-03 02:59:52.665,554.5,377.0,104.0,767.9
2020-03-03 04:00:00,2020,2021-03-03 03:59:52.660,521.8,442.5,104.0,626.6
2020-03-03 05:00:00,2020,2021-03-03 04:59:52.655,354.5,252.2,57.3,376.6
2020-03-03 06:00:00,2020,2021-03-03 05:59:52.650,325.6,288.5,20.5,482.1
2020-03-03 07:00:00,2020,2021-03-03 06:59:52.645,478.8,145.2,2.9,656.3
2020-03-03 08:00:00,2020,2021-03-03 07:59:52.640,593.6,122.7,12.1,712.8
2020-03-03 09:00:00,2020,2021-03-03 08:59:52.635,679.8,182.1,36.5,719.9
2020-03-03 10:00:00,2020,2021-03-03 09:59:52.630,671.0,531.8,79.0,732.7
2020-03-03 11:00:00,2020,2021-03-03 10:59:52.625,677.7,763.6,117.7,764.8
2020-03-03 12:00:00,2020,2021-03-03 11:59:52.620,671.1,762.4,126.3,761.6
2020-03-03 13:00:00,2020,2021-03-03 12:59:52.615,666.0,758.3,116.7,771.1
2020-03-03 14:00:00,2020,2021-03-03 13:59:52.610,668.4,437.1,111.9,767.0
2020-03-03 15:00:00,2020,2021-03-03 14:59:52.605,662.8,501.6,78.9,750.9
2020-03-03 16:00:00,2020,2021-03-03 15:59:52.600,259.5,621.9,39.5,620.1
2020-03-03 17:00:00,2020,2021-03-03 16:59:52.595,683.2,846.9,148.3,750.5
2020-03-03 18:00:00,2020,2021-03-03 17:59:52.590,675.3,810.5,137.1,721.5
2020-03-03 19:00:00,2020,2021-03-03 18:59:52.585,634.5,843.8,143.0,703.1
2020-03-03 20:00:00,2020,2021-03-03 19:59:52.580,610.2,839.5,147.3,717.7
2020-03-03 21:00:00,2020,2021-03-03 20:59:52.575,691.5,813.9,144.4,744.2
2020-03-03 22:00:00,2020,2021-03-03 21:59:52.570,686.8,774.6,145.4,763.0
2020-03-03 23:00:00,2020,2021-03-03 22:59:52.565,668.6,791.8,142.4,760.9
2020-03-04 00:00:00,2020,2021-03-03 23:59:52.560,685.0,789.7,141.1,761.1
2020-03-04 01:00:00,2020,2021-03-04 00:59:52.555,670.4,794.5,141.9,753.7
2020-03-04 02:00:00,2020,2021-03-04 01:59:52.550,464.6,613.0,112.2,674.6
2020-03-04 03:00:00,2020,2021-03-04 02:59:52.545,401.1,556.3,46.1,595.2
2020-03-04 04:00:00,2020,2021-03-04 03:59:52.540,510.4,341.1,3.5,541.8
2020-03-04 05:00:00,2020,2021-03-04 04:59:52.535,418.1,138.4,2.0,473.9
2020-03-04 06:00:00,2020,2021-03-04 05:59:52.530,337.2,64.7,4.7,302.1
2020-03-04 07:00:00,2020,2021-03-04 06:59:52.525,167.5,45.7,3.2,265.2
2020-03-04 08:00:00,2020,2021-03-04 07:59:52.520,372.0,30.2,0.5,337.3
2020-03-04 09:00:00,2020,2021-03-04 08:59:52.515,181.5,4.7,4.4,196.6
2020-03-04 10:00:00,2020,2021-03-04 09:59:52.510,162.0,4.6,2.3,105.6
2020-03-04 11:00:00,2020,2021-03-04 10:59:52.505,155.4,8.8,0.1,57.4
2020-03-04 12:00:00,2020,2021-03-04 11:59:52.500,165.5,7.6,0.3,21.4
2020-03-04 13:00:00,2020,2021-03-04 12:59:52.495,198.9,7.7,0.3,36.1
2020-03-04 14:00:00,2020,2021-03-04 13:59:52.490,193.9,5.4,0.0,87.6
2020-03-04 15:00:00,2020,2021-03-04 14:59:52.485,162.3,18.4,0.6,138.7
2020-03-04 16:00:00,2020,2021-03-04 15:59:52.480,225.4,43.2,31.3,247.9
2020-03-04 17:00:00,2020,2021-03-04 16:59:52.475,154.4,145.7,26.0,314.0
2020-03-04 18:00:00,2020,2021-03-04 17:59:52.470,289.8,288.0,20.3,140.0
2020-03-04 19:00:00,2020,2021-03-04 18:59:52.465,516.7,530.0,76.7,365.1
2020-03-04 20:00:00,2020,2021-03-04 19:59:52.460,610.9,345.9,86.8,749.0
2020-03-04 21:00:00,2020,2021-03-04 20:59:52.455,662.6,253.6,148.0,786.5
2020-03-04 22:00:00,2020,2021-03-04 21:59:52.450,659.8,179.1,148.0,786.9
2020-03-04 23:00:00,2020,2021-03-04 22:59:52.445,639.7,115.1,148.2,784.8
2020-03-05 00:00:00,2020,2021-03-04 23:59:52.440,588.1,88.5,148.3,780.0
2020-03-05 01:00:00,2020,2021-03-05 00:59:52.435,656.6,164.5,147.3,769.2
2020-03-05 02:00:00,2020,2021-03-05 01:59:52.430,562.8,160.8,144.2,757.5
2020-03-05 03:00:00,2020,2021-03-05 02:59:52.425,389.8,270.1,137.7,740.7
2020-03-05 04:00:00,2020,2021-03-05 03:59:52.420,349.1,191.9,82.8,717.1
2020-03-05 05:00:00,2020,2021-03-05 04:59:52.415,275.0,530.9,57.4,755.8
2020-03-05 06:00:00,2020,2021-03-05 05:59:52.410,187.8,314.4,120.7,675.1
2020-03-05 07:00:00,2020,2021-03-05 06:59:52.405,104.2,272.3,87.2,610.3
2020-03-05 08:00:00,2020,2021-03-05 07:59:52.400,332.8,548.6,125.1,620.4
2020-03-05 09:00:00,2020,2021-03-05 08:59:52.395,533.4,759.8,89.9,578.4
2020-03-05 10:00:00,2020,2021-03-05 09:59:52.390,557.9,824.6,131.5,603.4
2020-03-05 11:00:00,2020,2021-03-05 10:59:52.385,571.5,827.2,144.4,564.1
2020-03-05 12:00:00,2020,2021-03-05 11:59:52.380,367.4,632.8,109.7,601.8
2020-03-05 13:00:00,2020,2021-03-05 12:59:52.375,391.0,413.8,73.6,442.7
2020-03-05 14:00:00,2020,2021-03-05 13:59:52.370,254.3,545.2,50.4,475.0
2020-03-05 15:00:00,2020,2021-03-05 14:59:52.365,209.6,648.5,91.6,307.7
2020-03-05 16:00:00,2020,2021-03-05 15:59:52.360,74.5,620.5,83.8,368.3
2020-03-05 17:00:00,2020,2021-03-05 16:59:52.355,0.0,156.5,0.0,0.0
2020-03-05 18:00:00,2020,2021-03-05 17:59:52.350,0.0,0.1,0.0,0.0
2020-03-05 19:00:00,2020,2021-03-05 18:59:52.345,0.0,4.9,0.0,30.0
2020-03-05 20:00:00,2020,2021-03-05 19:59:52.340,1.8,0.1,0.4,106.1
2020-03-05 21:00:00,2020,2021-03-05 20:59:52.335,16.0,0.0,62.9,202.4
2020-03-05 22:00:00,2020,2021-03-05 21:59:52.330,22.8,0.0,79.2,15.0
2020-03-05 23:00:00,2020,2021-03-05 22:59:52.325,45.5,0.0,31.5,113.9
2020-03-06 00:00:00,2020,2021-03-05 23:59:52.320,69.4,21.1,0.7,219.1
2020-03-06 01:00:00,2020,2021-03-06 00:59:52.315,36.8,101.3,0.0,194.2
2020-03-06 02:00:00,2020,2021-03-06 01:59:52.310,30.3,182.1,10.8,501.7
2020-03-06 03:00:00,2020,2021-03-06 02:59:52.305,3.9,334.0,38.6,393.1
2020-03-06 04:00:00,2020,2021-03-06 03:59:52.300,49.7,314.6,26.0,197.3
2020-03-06 05:00:00,2020,2021-03-06 04:59:52.295,52.7,333.3,57.9,72.6
2020-03-06 06:00:00,2020,2021-03-06 05:59:52.290,78.9,191.5,56.1,82.3
2020-03-06 07:00:00,2020,2021-03-06 06:59:52.285,49.1,118.7,32.8,128.9
2020-03-06 08:00:00,2020,2021-03-06 07:59:52.280,50.4,115.0,27.9,92.0
2020-03-06 09:00:00,2020,2021-03-06 08:59:52.275,11.3,63.2,24.8,4.9
2020-03-06 10:00:00,2020,2021-03-06 09:59:52.270,0.2,71.1,20.6,0.2
2020-03-06 11:00:00,2020,2021-03-06 10:59:52.265,0.0,65.2,16.0,0.0
2020-03-06 12:00:00,2020,2021-03-06 11:59:52.260,1.0,33.5,7.1,0.0
2020-03-06 13:00:00,2020,2021-03-06 12:59:52.255,0.0,12.7,0.9,0.0
2020-03-06 14:00:00,2020,2021-03-06 13:59:52.250,0.0,14.4,1.4,0.0
2020-03-06 15:00:00,2020,2021-03-06 14:59:52.245,2.1,15.5,1.1,0.3
2020-03-06 16:00:00,2020,2021-03-06 15:59:52.240,10.9,22.5,1.9,0.0
2020-03-06 17:00:00,2020,2021-03-06 16:59:52.235,0.0,145.3,0.2,39.4
2020-03-06 18:00:00,2020,2021-03-06 17:59:52.230,0.0,138.6,0.0,40.5
2020-03-06 19:00:00,2020,2021-03-06 18:59:52.225,32.7,170.3,0.1,36.4
2020-03-06 20:00:00,2020,2021-03-06 19:59:52.220,20.9,174.2,14.8,42.3
2020-03-06 21:00:00,2020,2021-03-06 20:59:52.215,4.2,199.1,83.8,51.9
2020-03-06 22:00:00,2020,2021-03-06 21:59:52.210,25.2,148.9,77.0,56.2
2020-03-06 23:00:00,2020,2021-03-06 22:59:52.205,25.2,143.8,44.9,114.0
2020-03-07 00:00:00,2020,2021-03-06 23:59:52.200,26.6,70.6,22.3,240.5
2020-03-07 01:00:00,2020,2021-03-07 00:59:52.195,61.7,5.9,5.8,367.8
2020-03-07 02:00:00,2020,2021-03-07 01:59:52.190,167.1,0.0,7.6,371.2
2020-03-07 03:00:00,2020,2021-03-07 02:59:52.185,266.9,2.2,1.0,454.4
2020-03-07 04:00:00,2020,2021-03-07 03:59:52.180,326.6,52.1,1.6,500.1
2020-03-07 05:00:00,2020,2021-03-07 04:59:52.175,310.8,181.2,8.8,491.2
2020-03-07 06:00:00,2020,2021-03-07 05:59:52.170,241.7,186.1,23.2,452.0
2020-03-07 07:00:00,2020,2021-03-07 06:59:52.165,161.9,172.3,65.1,539.7
2020-03-07 08:00:00,2020,2021-03-07 07:59:52.160,188.7,94.4,87.5,519.8
2020-03-07 09:00:00,2020,2021-03-07 08:59:52.155,30.1,15.1,52.9,369.9
2020-03-07 10:00:00,2020,2021-03-07 09:59:52.150,3.9,9.5,1.9,288.2
2020-03-07 11:00:00,2020,2021-03-07 10:59:52.145,5.7,7.0,31.5,193.4
2020-03-07 12:00:00,2020,2021-03-07 11:59:52.140,21.9,8.3,35.5,68.6
2020-03-07 13:00:00,2020,2021-03-07 12:59:52.135,33.1,5.2,23.6,26.8
2020-03-07 14:00:00,2020,2021-03-07 13:59:52.130,7.2,9.5,5.3,36.5
2020-03-07 15:00:00,2020,2021-03-07 14:59:52.125,0.4,9.7,0.3,15.0
