time,1_A_Solar_1,1_A_Solar_2,1_A_Solar_3,1_A_Solar_4,1_A_Solar_5,1_A_Solar_Cand,1_A_Solar,1_A_Solar_RT,2_B_CSP,2_B_Solar_Cand,2_B_Solar,2_B_Solar_RT,3_C_Solar_1,3_C_Solar_2,3_C_Solar_3,3_C_Solar_4,3_C_Solar_5,3_C_Solar_6,3_C_Solar_Cand,3_C_Solar,3_C_Solar_RT_1,3_C_Solar_RT_2,3_C_Solar_RT
2020-04-13 20:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13 21:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13 22:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13 23:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14 00:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14 01:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14 02:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14 03:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14 04:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14 05:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14 06:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14 07:00:00-07:00,2.285023045,2.25029121,1.25732096,3.703141223,2.222572011,0.046108516,4.822950822,2.634414886,19.74141554,0.021697236,5.186927523,0.606723926,1.40215618,2.497317101,3.968067558,3.213724519,1.119577357,2.49935937,0.01517428,1.539214975,10.68385129,3.19383308,1.081647558
2020-04-14 08:00:00-07:00,12.30631763,14.04375787,6.68170014,21.44707465,14.8590974,0.246092063,25.74122975,19.77994948,104.051148,0.187226186,29.4034375,3.247853524,17.01870477,28.97805443,46.38440204,30.36323633,9.660871222,29.10502109,0.184806926,18.68679029,123.9719314,27.55969465,16.35668055
2020-04-14 09:00:00-07:00,25.51020117,30.11739491,13.84019548,45.08273165,31.12203176,0.509582717,53.30235219,43.62838421,215.7315293,0.385151224,64.12587472,6.88880364,39.44544919,75.26049516,98.40821906,68.01680961,19.87380314,64.7570536,0.445036719,43.30657095,321.9743052,56.69426011,41.7097951
2020-04-14 10:00:00-07:00,37.61855252,45.11531084,20.08307879,68.81094306,48.68447332,0.743085506,77.72674388,65.67986252,316.1144133,0.660082988,96.31237802,10.15344875,65.41830372,124.4460063,169.9833518,125.9034545,34.06028217,110.0308698,0.718011988,71.81917579,532.3963966,97.1642158,67.97808898
2020-04-14 11:00:00-07:00,44.44863511,56.04974945,23.57930252,84.22583675,60.26212162,0.876944043,91.72834694,81.46917647,384,0.901014363,119.9557707,12.48599171,87.53642597,163.5495392,228.9943914,175.2687261,46.49234115,142.1307363,0.927816007,96.1006848,699.6864574,132.6293143,87.34349204
2020-04-14 12:00:00-07:00,48.864,59.04,25.728,89.856,63.936,0.96,100.416,90.336,384,0.96,120.096,12.672,90.336,180.864,237.6,180.672,49.536,146.208,0.96,99.168,773.76,141.312,96.864
2020-04-14 13:00:00-07:00,48.864,59.04,25.728,89.856,63.936,0.96,100.416,90.336,384,0.96,120.096,12.672,90.336,180.864,237.6,180.672,49.536,146.208,0.96,99.168,773.76,141.312,96.864
2020-04-14 14:00:00-07:00,48.864,59.04,25.728,89.856,63.936,0.96,100.416,90.336,384,0.96,120.096,12.672,90.336,180.864,237.6,180.672,49.536,146.208,0.96,99.168,773.76,141.312,96.864
2020-04-14 15:00:00-07:00,46.19083118,56.29282154,24.70949134,86.45803446,61.0733121,0.915307682,95.74118353,86.49504648,384,0.94072824,120.096,12.50896034,90.336,172.3280291,237.6,180.672,48.54157719,146.208,0.96,99.168,737.241993,138.475197,91.08224564
2020-04-14 16:00:00-07:00,37.26207274,45.88563835,19.92566401,70.17313241,50.89699105,0.738333747,77.22970991,71.44324016,315.0273682,0.728560603,98.5173688,10.12850966,77.47574078,142.8666728,199.269134,154.5334005,37.59372709,118.2847651,0.786352437,85.04894379,611.2024327,107.2441207,78.31434546
2020-04-14 17:00:00-07:00,24.27165734,30.47414233,12.98144091,46.25261962,34.11053042,0.480797319,50.29139953,47.80568568,207.3053963,0.548735552,65.1541621,6.711542292,54.4197364,104.5091553,138.1500051,106.5513633,28.31475446,78.56241025,0.53011003,59.73201413,447.1039236,80.77387319,56.11108821
2020-04-14 18:00:00-07:00,8.102966582,11.0321942,4.361894907,16.2452067,12.93084847,0.161112345,16.8523513,18.78954499,72.35793941,0.246322214,23.45026573,2.416774782,24.71522474,47.28543307,62.31683685,45.42655379,12.71022622,37.93335915,0.256783461,27.11253517,202.2933071,36.25862984,26.29853481
2020-04-14 19:00:00-07:00,0.272562685,0.75940775,0.154725123,0.965639391,1.497614554,0.004385053,0.458676592,2.522058272,4.547120078,0.017614472,1.937392241,0.268434845,1.869299904,3.348427331,4.762813471,3.325070611,0.908906741,3.014711915,0.020231465,2.051834046,14.32501289,2.592850237,1.991253465
2020-04-14 20:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14 21:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14 22:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14 23:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15 00:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15 01:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15 02:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15 03:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15 04:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15 05:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15 06:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15 07:00:00-07:00,2.530981223,2.518918646,1.371129767,4.343644788,2.426029627,0.050368722,5.268568298,3.001480215,19.9797321,0.026064563,5.813514484,0.611111981,1.767821981,3.33211784,5.120166417,4.893041132,1.34493143,2.974933983,0.017611196,1.940632371,14.25523874,3.836703614,1.341322072
2020-04-15 08:00:00-07:00,12.8866022,14.57215256,6.86651771,22.98742792,15.14197611,0.254287603,26.59848324,20.52453387,100.2879311,0.209242225,30.67994182,3.17011881,17.89467108,35.22493208,48.21562081,39.00501309,10.79689879,29.12845012,0.187210927,19.64927302,150.6968963,30.80045546,17.40778636
2020-04-15 09:00:00-07:00,26.40452699,30.67439662,14.02928145,47.48539531,32.5337636,0.520322721,54.42575659,44.65359748,205.9833417,0.474463906,63.68260808,6.608600556,42.01563983,82.50162779,111.8640244,88.25128985,24.48233754,67.99708505,0.442676005,46.12918511,352.9528238,69.84108693,42.46903253
2020-04-15 10:00:00-07:00,38.06859283,45.09072926,20.25413695,68.94023678,48.32508324,0.750457631,78.49786823,66.43688391,298.6102365,0.722684605,92.84118474,9.656377183,65.18849404,127.4966864,172.8564113,134.3007827,37.29052563,105.4403989,0.689248319,71.56731671,545.4476074,106.3791739,66.29496597
2020-04-15 11:00:00-07:00,46.17574945,55.3655352,24.5077316,83.9048479,59.7989124,0.908628553,95.04254662,82.29787314,365.6911497,0.903514671,113.4889844,11.84074467,82.29000896,161.5497984,217.612303,167.8469584,46.62135701,133.5639043,0.872806866,90.34063742,691.1313032,132.9973595,84.37639475
2020-04-15 12:00:00-07:00,48.864,59.04,25.728,89.856,63.936,0.96,100.416,90.336,384,0.96,120.096,12.672,90.336,180.864,237.6,180.672,49.536,146.208,0.96,99.168,773.76,141.312,96.864
2020-04-15 13:00:00-07:00,48.864,59.04,25.728,89.856,63.936,0.96,100.416,90.336,384,0.96,120.096,12.672,90.336,180.864,237.6,180.672,49.536,146.208,0.96,99.168,773.76,141.312,96.864
2020-04-15 14:00:00-07:00,48.864,59.04,25.728,89.856,63.936,0.96,100.416,90.336,384,0.96,120.096,12.672,90.336,180.864,237.6,180.672,49.536,146.208,0.96,99.168,773.76,141.312,96.864
2020-04-15 15:00:00-07:00,45.26532436,54.97655682,24.19993411,83.18020367,60.30191273,0.894977086,93.61460318,85.06727502,365.3247375,0.949932296,113.4593454,11.9844994,88.59094476,176.8896069,233.320677,176.5242632,49.01650647,144.4206077,0.951054731,97.25425124,756.7570232,139.8300339,94.49740875
2020-04-15 16:00:00-07:00,36.59203699,44.61282851,19.52574774,67.48704656,49.13909842,0.72256765,75.58057615,69.82759602,298.0613612,0.788114898,92.72730068,9.741392627,74.22695264,147.727157,194.404735,146.6820246,40.66672874,121.0475388,0.796558578,81.48242888,631.9962238,116.010513,79.58626975
2020-04-15 17:00:00-07:00,23.87736516,29.59738348,12.71699396,44.38067353,32.85785991,0.471227973,49.29044599,47.12655035,195.9222285,0.545980359,61.4236237,6.441882127,52.33012282,103.3872955,135.9315712,101.3268409,28.17258651,85.35472892,0.563340806,57.4381655,442.3044595,80.3683088,56.53198334
2020-04-15 18:00:00-07:00,7.984744482,10.65727439,4.250051291,15.42709993,12.36862204,0.157753542,16.5010205,18.27708202,67.84683822,0.231960644,21.95159621,2.305904689,23.53667022,46.14335937,59.90109213,42.93314002,11.96916925,38.46645338,0.256695185,25.81932831,197.4073655,34.14460685,26.1544744
2020-04-15 19:00:00-07:00,0.330894258,0.907030241,0.221724663,1.340323073,1.649592115,0.006220189,0.650631775,2.700918057,6.212315791,0.01695635,2.427625805,0.303606004,1.795658405,3.459473474,4.586367274,3.122843198,0.874947646,3.012082627,0.020083945,1.971037022,14.80008291,2.495974681,2.017929787
2020-04-15 20:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15 21:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15 22:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15 23:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16 00:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16 01:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16 02:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16 03:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16 04:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16 05:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16 06:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16 07:00:00-07:00,2.546785357,2.54860156,1.37330767,4.345526921,2.506375986,0.050673323,5.300429626,3.089557136,20.16058538,0.02800221,5.910175464,0.590669948,1.950218611,3.466018588,5.676533355,5.221115098,1.444914055,3.360108238,0.019876406,2.140861114,14.82808377,4.121925365,1.428633784
2020-04-16 08:00:00-07:00,12.62382993,14.29676133,6.649923398,22.26289922,14.98650292,0.248030589,25.94399959,20.24922537,98.96738299,0.209390684,30.03283193,2.831141858,18.15492141,33.0104769,49.22031894,38.91695309,10.8045593,30.02686944,0.192350068,19.93525173,141.2231655,30.82230869,17.2832926
2020-04-16 09:00:00-07:00,25.78700735,30.01854429,13.56716818,46.12989868,31.88599469,0.506019193,52.92960754,43.96661575,203.9989765,0.471652414,62.84315452,6.125124319,42.3375879,76.80491304,113.1255379,88.04337419,24.33726456,69.04725829,0.449675528,46.48283501,328.5815282,69.42723533,40.49366805
2020-04-16 10:00:00-07:00,37.57060327,44.41923774,19.80277072,67.82691965,47.35286157,0.736934115,77.08330842,66.14699275,298.6461196,0.722689961,92.60366562,9.15161457,65.97754456,126.7141542,173.7867807,135.725273,37.290802,103.6200052,0.68427629,72.43374086,542.0998315,106.3799623,66.43955643
2020-04-16 11:00:00-07:00,45.86735862,54.56693297,24.17607494,82.96990186,58.3395381,0.898659651,93.99979952,81.9649467,360.4682426,0.90405762,113.9472472,10.80443059,83.5226616,161.4620878,219.0015082,168.8442048,46.64937322,132.7288432,0.880804476,91.69401838,690.7560655,133.0772817,85.00611485
2020-04-16 12:00:00-07:00,48.864,59.04,25.728,89.856,63.936,0.96,100.416,90.336,384,0.96,120.096,11.96916362,90.336,180.864,237.6,180.672,49.536,146.208,0.96,99.168,773.76,141.312,96.864
2020-04-16 13:00:00-07:00,48.864,59.04,25.728,89.856,63.936,0.96,100.416,90.336,384,0.96,120.096,12.61358876,90.336,180.864,237.6,180.672,49.536,146.208,0.96,99.168,773.76,141.312,96.864
2020-04-16 14:00:00-07:00,48.864,59.04,25.728,89.856,63.936,0.96,100.416,90.336,384,0.96,120.096,12.32765801,90.336,180.864,237.6,180.672,49.536,146.208,0.96,99.168,773.76,141.312,96.864
2020-04-16 15:00:00-07:00,45.30018518,54.61819389,23.86280202,82.81864925,59.32457691,0.886356692,92.71290995,84.19846148,365.3908447,0.949739586,113.2812168,11.39696283,88.54802268,175.2008215,233.214644,175.5068093,49.00656266,142.2016523,0.935922806,97.20707327,749.532177,139.8016671,93.74674227
2020-04-16 16:00:00-07:00,36.40894639,44.36639975,19.20094664,66.94189869,48.60983414,0.7130496,74.58498819,69.08150492,292.7539936,0.78672428,91.77331288,9.307084134,73.76252937,146.2030472,191.0720632,144.5020886,40.59497285,115.5046672,0.772917889,80.97245741,625.4758814,115.805814,78.10716315
2020-04-16 17:00:00-07:00,23.55286099,29.34111616,12.45229421,43.89138149,32.60349801,0.46227066,48.35351101,46.52756937,190.5224173,0.543892968,60.62488393,5.833867531,52.8932031,103.1922636,134.8791758,99.65035139,28.06487715,82.46204988,0.558952435,58.05595162,441.4700873,80.06104488,54.83340786
2020-04-16 18:00:00-07:00,7.781311475,10.48154571,4.128206653,15.15024405,12.24499478,0.153317015,16.03695979,17.96132876,62.2702797,0.230791382,21.11948052,1.866962818,23.40420267,45.86980122,58.58600201,41.15005039,11.90883532,36.17918121,0.247049306,25.67370304,196.2370477,33.97249144,25.07037051
2020-04-16 19:00:00-07:00,0.491251917,1.053670212,0.294133333,1.526314223,1.770237913,0.009227753,0.965222942,2.869627468,9.074500557,0.01740758,2.955288989,0.411895818,1.776915267,3.478914831,4.547147203,3.120316939,0.898231102,2.936030286,0.019690341,1.950499647,14.88325559,2.562395703,2.042302979
2020-04-16 20:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16 21:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16 22:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16 23:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17 00:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17 01:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17 02:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17 03:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17 04:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17 05:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17 06:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17 07:00:00-07:00,2.647121408,2.609805837,1.442323973,4.450538371,2.491192961,0.052901234,5.533469091,3.11365578,18.770849,0.018330777,5.247120016,0.547874842,0.776526536,1.614021026,3.297615526,3.80173451,0.945868089,2.010083238,0.007400377,0.85241463,6.904994412,2.698290361,0.683020555
2020-04-17 08:00:00-07:00,12.61143347,14.15978307,6.687943815,21.56204997,14.78741324,0.248281901,25.97028686,19.63404159,89.7852531,0.150697319,27.16995492,2.698194784,8.252143232,17.33217077,28.04011105,31.83956009,7.775981653,17.47415093,0.087885104,9.058828267,74.14930807,22.18264533,9.921853277
2020-04-17 09:00:00-07:00,25.79960611,29.85182346,13.71919761,45.2296562,31.81350983,0.50893304,53.23439599,44.81639529,193.4586093,0.336290256,59.69343822,5.756279596,28.13578471,70.48280441,62.52632207,64.28148516,17.35257723,30.0270423,0.244045937,30.88764705,301.5347153,49.50192575,28.8969835
2020-04-17 10:00:00-07:00,37.68375519,43.99954614,19.83536007,67.01890123,47.22549948,0.740451744,77.45125243,66.67324395,289.404813,0.593602981,88.81095632,9.288559555,49.07983523,103.0993319,110.0802423,105.7915228,30.62991385,61.8441621,0.48851449,53.88085404,441.0725135,87.37835888,48.12037965
2020-04-17 11:00:00-07:00,46.3883441,54.09359858,24.53460506,83.29919133,58.78942295,0.913054337,95.50548366,83.47421171,353.801704,0.785045991,111.0208813,11.66761086,55.76588093,130.1857029,137.8752611,144.5656636,40.50837312,87.91884284,0.620254955,61.21986201,556.951574,115.5587698,66.45651207
2020-04-17 12:00:00-07:00,48.864,59.04,25.728,89.856,63.936,0.96,100.416,90.336,384,0.840705538,120.096,12.672,66.66594621,99.00289429,168.8076968,157.0602695,43.38040577,88.18493531,0.662342524,73.18650222,423.547414,123.7518552,80.45696213
2020-04-17 13:00:00-07:00,48.864,59.04,25.728,89.856,63.936,0.96,100.416,90.336,384,0.862316068,120.096,12.672,74.96427809,142.3997623,162.4661345,158.0751747,44.4955091,77.15537217,0.693288867,82.29674284,609.204928,126.9329252,85.76497695
2020-04-17 14:00:00-07:00,48.864,59.04,25.728,89.856,63.936,0.96,100.416,90.336,384,0.712249369,120.096,12.33163951,73.62359262,137.5241503,188.5405244,133.2496887,36.75206742,81.92734974,0.595739282,80.8245244,588.3464181,104.8431071,83.93981047
2020-04-17 15:00:00-07:00,45.86293215,54.84374247,24.31958951,83.03137984,60.76428987,0.901840795,94.33254715,87.01170877,349.8163471,0.624477557,114.486926,10.97793077,75.26163885,139.9547691,158.2198327,99.58977266,32.22304195,65.30243448,0.630635623,82.62196598,598.744925,91.92309643,72.00827177
2020-04-17 16:00:00-07:00,36.63008783,44.40812163,19.4281924,64.82054311,49.60823416,0.719718195,75.28252322,70.23179026,284.9999255,0.596970634,87.22412943,9.042508489,64.39752126,112.3066999,148.9442636,93.19411609,30.80368472,67.06165438,0.557298295,70.6919032,480.4628457,87.87407735,59.30920953
2020-04-17 17:00:00-07:00,23.52203063,29.64737427,12.53060951,41.57848692,33.09588263,0.463781857,48.51158222,45.46171743,167.7297954,0.401168407,46.75010268,5.502452058,47.90604219,75.05389752,110.3579385,55.52581038,20.70028978,55.39219206,0.449326651,52.58163832,321.0904533,59.05198945,37.91685075
2020-04-17 18:00:00-07:00,7.36690334,10.2871557,3.991814341,12.40728035,10.91076619,0.145943741,15.26571531,16.67740612,50.66590179,0.180829341,15.69669607,1.766717785,19.64510993,36.81476958,49.46327913,31.12508862,9.330794008,30.24777107,0.206764411,21.54495444,157.4984304,26.61807903,22.98557703
2020-04-17 19:00:00-07:00,0.698410823,1.289588712,0.505423321,2.43879943,2.204215456,0.01458683,1.525782412,3.245551404,11.21887121,0.015729813,2.724004912,0.41490698,1.349564059,1.917557541,3.660879062,2.818617531,0.811658365,2.510018279,0.016576995,1.481499833,8.203563578,2.315428513,1.380199634
2020-04-17 20:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17 21:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17 22:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17 23:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-18 00:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-18 01:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-18 02:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-18 03:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-18 04:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-18 05:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-18 06:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-18 07:00:00-07:00,2.721031904,2.74978578,1.483187519,4.733698787,2.750222923,0.054348537,5.684856956,3.502399236,22.05054475,0.022500301,6.525117034,0.656338539,1.174247525,1.514082809,4.737335169,5.290043412,1.161015531,2.237841651,0.008355089,1.289015778,6.477445563,3.312044305,0.771713445
2020-04-18 08:00:00-07:00,11.90178955,14.3282141,6.594589478,22.54039356,15.21272654,0.239306496,25.03145945,21.12061902,98.26450219,0.178035048,30.6267181,2.981863964,12.0836651,20.32638476,38.56837772,37.91693976,9.18660849,20.04487696,0.107789561,13.26552005,86.95894967,26.2067591,12.50025568
2020-04-18 09:00:00-07:00,23.66397777,29.86014103,13.35568488,45.96776698,32.10460862,0.484135183,50.64054015,45.63588186,202.9301796,0.404120486,62.82625656,6.33485816,29.10459715,63.35186864,90.36261659,79.60052307,20.85261707,46.50549175,0.250514781,31.95135429,271.0276334,59.48653553,32.06641659
2020-04-18 10:00:00-07:00,37.2673509,44.08075764,19.74416773,67.07424489,47.82462259,0.732747582,76.64539709,68.4698033,291.458573,0.640430021,91.7835024,9.064636406,46.10874167,80.91041516,152.1585958,135.1493764,33.04618909,79.2678368,0.413514236,50.61850936,346.1454067,94.27129911,39.41303615
2020-04-18 11:00:00-07:00,45.71042826,53.99316509,24.09622321,82.14265191,58.71740906,0.895638181,93.68375372,82.99573545,362.1387658,0.7035418,111.9799348,11.47593967,44.20731089,71.33362625,161.0448646,151.1084143,36.30275687,94.64828079,0.463613964,48.52994945,305.1746431,103.5613529,51.84041994
2020-04-18 12:00:00-07:00,48.864,59.04,25.728,89.856,63.936,0.96,100.416,90.11782545,384,0.531871978,119.1303171,12.672,63.32502382,90.95091191,157.6824033,111.8150417,27.44459408,96.479312,0.680897693,69.51866778,389.0999734,78.29155519,73.65074775
2020-04-18 13:00:00-07:00,48.864,59.04,25.728,88.39839823,63.84675119,0.96,100.416,90.336,379.9523902,0.547032647,111.8095266,12.672,54.89387515,73.68106838,159.0674994,97.15794036,28.22688457,98.88642017,0.590191321,60.26185852,315.2173095,80.52320558,65.3924793
2020-04-18 14:00:00-07:00,48.864,58.28125438,25.728,88.27393709,61.91276946,0.96,100.416,90.336,366.9551503,0.592482624,108.7365965,12.44944747,41.05102021,60.36854188,150.4672745,129.7075597,30.57210337,93.17274473,0.440253921,45.06449077,258.2645688,87.21344218,55.99888645
2020-04-18 15:00:00-07:00,44.29240604,53.87762116,23.48011293,78.72651576,58.96257979,0.867545495,90.74525873,85.43481724,324.5490804,0.656488739,99.05649216,10.32024962,74.32825084,98.43359795,180.3077091,135.521808,33.87481891,106.8340546,0.802186972,81.59753782,421.1118893,96.63514233,75.1704256
2020-04-18 16:00:00-07:00,36.0881379,44.12170811,18.37254381,63.36043419,47.96176111,0.699805888,73.19969589,68.60830709,283.1583915,0.521581412,81.6295245,9.069141784,66.74431432,97.73832865,153.3430639,104.1645523,26.91360084,77.56551047,0.646878462,73.26819549,418.1374358,76.7767838,63.71938165
2020-04-18 17:00:00-07:00,21.16253023,29.23824952,11.79696224,41.68597584,31.78700943,0.421634894,44.10300994,44.86851694,179.2328874,0.353810972,51.47992841,5.817665467,46.921483,49.57661843,111.0762148,66.2739693,18.25664613,65.4843604,0.506209905,51.50019635,212.0952997,52.08097501,42.44814435
2020-04-18 18:00:00-07:00,7.596519727,10.02236829,4.024884298,13.16009385,11.33285316,0.149598567,15.64801011,17.57458629,55.80268375,0.176937113,16.7439097,2.089600715,21.27575927,34.91181987,52.72755953,32.00643395,9.129955047,34.05022269,0.239140509,23.33839274,149.357361,26.04514308,24.44620999
2020-04-18 19:00:00-07:00,0.762722802,1.540015007,0.461504318,2.62740466,2.275607979,0.015345975,1.605188997,3.279597141,11.1541479,0.016700503,4.143670579,0.426076755,1.583360699,2.341365508,4.657790914,3.207464113,0.861745978,3.099867751,0.018944765,1.738121964,10.01666985,2.458314108,1.682512951
2020-04-18 20:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-18 21:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-18 22:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-18 23:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-19 00:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-19 01:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-19 02:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-19 03:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-19 04:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-19 05:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-19 06:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
