Gen_num,Gen_name,Bus_num,Bus,Tech,Tech_Num,LAT,LON
306,116_Asser_Therm_Cand,116,Asser,Therm_Cand,25,33.66103124,-115.321058
307,118_Astor_Therm_Cand,118,Astor,Therm_Cand,25,33.54453082,-115.799956
308,119_Attar_Therm_Cand,119,Attar,Therm_Cand,25,33.86907891,-115.3691306
309,121_Attlee_Therm_Cand,121,Attlee,Therm_Cand,25,33.52712147,-116.070778
310,122_Aubrey_Therm_Cand,122,Aubrey,Therm_Cand,25,32.81886407,-116.3243473
311,123_Austen_Therm_Cand,123,Austen,Therm_Cand,25,34.38200027,-115.0687884
312,201_Bach_Therm_Cand,201,Bach,Therm_Cand,25,36.2556636,-113.7214959
313,202_Bacon_Therm_Cand,202,Bacon,Therm_Cand,25,36.28996256,-113.7459985
314,207_Baker_Therm_Cand,207,Baker,Therm_Cand,25,36.05246663,-113.0828494
315,212_Barkla_Therm_Cand,212,Barkla,Therm_Cand,25,35.79144538,-114.1461651
316,213_Barlow_Therm_Cand,213,Barlow,Therm_Cand,25,36.1460954,-114.6228964
317,215_Barton_Therm_Cand,215,Barton,Therm_Cand,25,35.14859089,-114.5757743
318,216_Basov_Therm_Cand,216,Basov,Therm_Cand,25,35.26148957,-114.7307626
319,218_Bayle_Therm_Cand,218,Bayle,Therm_Cand,25,35.11490694,-115.0778823
320,221_Behring_Therm_Cand,221,Behring,Therm_Cand,25,35.3163216,-115.1979424
321,222_Bell_Therm_Cand,222,Bell,Therm_Cand,25,36.33098104,-115.2902095
322,223_Bloch_Therm_Cand,223,Bloch,Therm_Cand,25,35.82434965,-115.5364456
323,301_Cabell_Therm_Cand,301,Cabell,Therm_Cand,25,35.0475822,-118.8217654
324,302_Cabot_Therm_Cand,302,Cabot,Therm_Cand,25,35.02993688,-118.8648595
325,303_Caesar_Therm_Cand,303,Caesar,Therm_Cand,25,35.21754253,-118.0435499
326,307_Carew_Therm_Cand,307,Carew,Therm_Cand,25,34.10126562,-118.878178
327,308_Carrel_Therm_Cand,308,Carrel,Therm_Cand,25,34.22471784,-118.6542579
328,309_Carter_Therm_Cand,309,Carter,Therm_Cand,25,34.73575793,-118.127342
329,310_Caruso_Therm_Cand,310,Caruso,Therm_Cand,25,34.72931591,-118.1045248
330,312_Caxton_Therm_Cand,312,Caxton,Therm_Cand,25,34.72296307,-118.1198874
331,313_Cecil_Therm_Cand,313,Cecil,Therm_Cand,25,34.26526814,-118.0188551
332,314_Chain_Therm_Cand,314,Chain,Therm_Cand,25,34.94496423,-117.6848792
333,315_Chase_Therm_Cand,315,Chase,Therm_Cand,25,35.26597012,-117.3864335
334,316_Chifa_Therm_Cand,316,Chifa,Therm_Cand,25,35.13836711,-117.2515886
335,317_Chuhsi_Therm_Cand,317,Chuhsi,Therm_Cand,25,35.37843341,-117.0558295
336,318_Clark_Therm_Cand,318,Clark,Therm_Cand,25,35.50581323,-116.9765714
337,319_Clay_Therm_Cand,319,Clay,Therm_Cand,25,34.9176312,-117.1244195
338,320_Clive_Therm_Cand,320,Clive,Therm_Cand,25,34.46246563,-117.0635083
339,321_Cobb_Therm_Cand,321,Cobb,Therm_Cand,25,35.74534438,-117.1153628
340,322_Cole_Therm_Cand,322,Cole,Therm_Cand,25,36.43895848,-117.4852717
341,323_Comte_Therm_Cand,323,Comte,Therm_Cand,25,34.25300337,-117.1132211
342,105_Aiken_Li_Ion_Cand,105,Aiken,Li_Ion_Cand,21,33.65955984,-113.9990231
343,106_Alber_Li_Ion_Cand,106,Alber,Li_Ion_Cand,21,33.73803645,-114.1819242
344,108_Alger_Li_Ion_Cand,108,Alger,Li_Ion_Cand,21,34.4592108,-113.7616436
345,109_Ali_Li_Ion_Cand,109,Ali,Li_Ion_Cand,21,33.92043627,-114.308281
346,110_Allen_Li_Ion_Cand,110,Allen,Li_Ion_Cand,21,33.91279307,-114.2929646
347,111_Anna_Li_Ion_Cand,111,Anna,Li_Ion_Cand,21,33.90438607,-114.3011177
348,112_Archer_Li_Ion_Cand,112,Archer,Li_Ion_Cand,21,33.91086601,-114.3134024
349,114_Arnold_Li_Ion_Cand,114,Arnold,Li_Ion_Cand,21,33.77708609,-114.8199113
350,117_Aston_Li_Ion_Cand,117,Aston,Li_Ion_Cand,21,33.57523255,-115.6408087
351,120_Attila_Li_Ion_Cand,120,Attila,Li_Ion_Cand,21,34.24457859,-115.2624699
352,124_Avery_Li_Ion_Cand,124,Avery,Li_Ion_Cand,21,33.54296506,-114.6564883
353,203_Baffin_Li_Ion_Cand,203,Baffin,Li_Ion_Cand,21,35.35440226,-113.9759336
354,204_Bailey_Li_Ion_Cand,204,Bailey,Li_Ion_Cand,21,36.19029231,-114.2218682
355,205_Bain_Li_Ion_Cand,205,Bain,Li_Ion_Cand,21,36.07922951,-113.9830412
356,206_Bajer_Li_Ion_Cand,206,Bajer,Li_Ion_Cand,21,35.78739717,-113.8903468
357,208_Balch_Li_Ion_Cand,208,Balch,Li_Ion_Cand,21,35.93381421,-113.3177011
358,209_Balzac_Li_Ion_Cand,209,Balzac,Li_Ion_Cand,21,35.80510733,-114.1508325
359,210_Banks_Li_Ion_Cand,210,Banks,Li_Ion_Cand,21,35.78782341,-114.1628815
360,211_Bardeen_Li_Ion_Cand,211,Bardeen,Li_Ion_Cand,21,35.80148483,-114.1675516
361,214_Barry_Li_Ion_Cand,214,Barry,Li_Ion_Cand,21,35.56761113,-114.4925684
362,217_Bates_Li_Ion_Cand,217,Bates,Li_Ion_Cand,21,35.0877489,-114.9211636
363,219_Bede_Li_Ion_Cand,219,Bede,Li_Ion_Cand,21,35.4192172,-114.9791817
364,220_Beethoven_Li_Ion_Cand,220,Beethoven,Li_Ion_Cand,21,35.64669555,-115.4465869
365,224_Bordet_Li_Ion_Cand,224,Bordet,Li_Ion_Cand,21,35.35643752,-113.9602525
366,304_Caine_Li_Ion_Cand,304,Caine,Li_Ion_Cand,21,34.63209145,-118.5635853
367,305_Calvin_Li_Ion_Cand,305,Calvin,Li_Ion_Cand,21,34.87388488,-118.5104873
368,306_Camus_Li_Ion_Cand,306,Camus,Li_Ion_Cand,21,34.88716764,-118.2761997
369,311_Cary_Li_Ion_Cand,311,Cary,Li_Ion_Cand,21,34.74209387,-118.1119332
370,325_Curtiss_Li_Ion_Cand,325,Curtiss,Li_Ion_Cand,21,34.25189131,-117.1289772
371,105_Aiken_Flow_Cand,105,Aiken,Flow_Cand,22,33.65955984,-113.9990231
372,106_Alber_Flow_Cand,106,Alber,Flow_Cand,22,33.73803645,-114.1819242
373,108_Alger_Flow_Cand,108,Alger,Flow_Cand,22,34.4592108,-113.7616436
374,109_Ali_Flow_Cand,109,Ali,Flow_Cand,22,33.92043627,-114.308281
375,110_Allen_Flow_Cand,110,Allen,Flow_Cand,22,33.91279307,-114.2929646
376,111_Anna_Flow_Cand,111,Anna,Flow_Cand,22,33.90438607,-114.3011177
377,112_Archer_Flow_Cand,112,Archer,Flow_Cand,22,33.91086601,-114.3134024
378,114_Arnold_Flow_Cand,114,Arnold,Flow_Cand,22,33.77708609,-114.8199113
379,117_Aston_Flow_Cand,117,Aston,Flow_Cand,22,33.57523255,-115.6408087
380,120_Attila_Flow_Cand,120,Attila,Flow_Cand,22,34.24457859,-115.2624699
381,124_Avery_Flow_Cand,124,Avery,Flow_Cand,22,33.54296506,-114.6564883
382,203_Baffin_Flow_Cand,203,Baffin,Flow_Cand,22,35.35440226,-113.9759336
383,204_Bailey_Flow_Cand,204,Bailey,Flow_Cand,22,36.19029231,-114.2218682
384,205_Bain_Flow_Cand,205,Bain,Flow_Cand,22,36.07922951,-113.9830412
385,206_Bajer_Flow_Cand,206,Bajer,Flow_Cand,22,35.78739717,-113.8903468
386,208_Balch_Flow_Cand,208,Balch,Flow_Cand,22,35.93381421,-113.3177011
387,209_Balzac_Flow_Cand,209,Balzac,Flow_Cand,22,35.80510733,-114.1508325
388,210_Banks_Flow_Cand,210,Banks,Flow_Cand,22,35.78782341,-114.1628815
389,211_Bardeen_Flow_Cand,211,Bardeen,Flow_Cand,22,35.80148483,-114.1675516
390,214_Barry_Flow_Cand,214,Barry,Flow_Cand,22,35.56761113,-114.4925684
391,217_Bates_Flow_Cand,217,Bates,Flow_Cand,22,35.0877489,-114.9211636
392,219_Bede_Flow_Cand,219,Bede,Flow_Cand,22,35.4192172,-114.9791817
393,220_Beethoven_Flow_Cand,220,Beethoven,Flow_Cand,22,35.64669555,-115.4465869
394,224_Bordet_Flow_Cand,224,Bordet,Flow_Cand,22,35.35643752,-113.9602525
395,304_Caine_Flow_Cand,304,Caine,Flow_Cand,22,34.63209145,-118.5635853
396,305_Calvin_Flow_Cand,305,Calvin,Flow_Cand,22,34.87388488,-118.5104873
397,306_Camus_Flow_Cand,306,Camus,Flow_Cand,22,34.88716764,-118.2761997
398,311_Cary_Flow_Cand,311,Cary,Flow_Cand,22,34.74209387,-118.1119332
399,325_Curtiss_Flow_Cand,325,Curtiss,Flow_Cand,22,34.25189131,-117.1289772
400,105_Aiken_Therm_Cand,105,Aiken,Therm_Cand,25,33.65955984,-113.9990231
401,106_Alber_Therm_Cand,106,Alber,Therm_Cand,25,33.73803645,-114.1819242
402,108_Alger_Therm_Cand,108,Alger,Therm_Cand,25,34.4592108,-113.7616436
403,109_Ali_Therm_Cand,109,Ali,Therm_Cand,25,33.92043627,-114.308281
404,110_Allen_Therm_Cand,110,Allen,Therm_Cand,25,33.91279307,-114.2929646
405,111_Anna_Therm_Cand,111,Anna,Therm_Cand,25,33.90438607,-114.3011177
406,112_Archer_Therm_Cand,112,Archer,Therm_Cand,25,33.91086601,-114.3134024
407,114_Arnold_Therm_Cand,114,Arnold,Therm_Cand,25,33.77708609,-114.8199113
408,117_Aston_Therm_Cand,117,Aston,Therm_Cand,25,33.57523255,-115.6408087
409,120_Attila_Therm_Cand,120,Attila,Therm_Cand,25,34.24457859,-115.2624699
410,124_Avery_Therm_Cand,124,Avery,Therm_Cand,25,33.54296506,-114.6564883
411,203_Baffin_Therm_Cand,203,Baffin,Therm_Cand,25,35.35440226,-113.9759336
412,204_Bailey_Therm_Cand,204,Bailey,Therm_Cand,25,36.19029231,-114.2218682
413,205_Bain_Therm_Cand,205,Bain,Therm_Cand,25,36.07922951,-113.9830412
414,206_Bajer_Therm_Cand,206,Bajer,Therm_Cand,25,35.78739717,-113.8903468
415,208_Balch_Therm_Cand,208,Balch,Therm_Cand,25,35.93381421,-113.3177011
416,209_Balzac_Therm_Cand,209,Balzac,Therm_Cand,25,35.80510733,-114.1508325
417,210_Banks_Therm_Cand,210,Banks,Therm_Cand,25,35.78782341,-114.1628815
418,211_Bardeen_Therm_Cand,211,Bardeen,Therm_Cand,25,35.80148483,-114.1675516
419,214_Barry_Therm_Cand,214,Barry,Therm_Cand,25,35.56761113,-114.4925684
420,217_Bates_Therm_Cand,217,Bates,Therm_Cand,25,35.0877489,-114.9211636
421,219_Bede_Therm_Cand,219,Bede,Therm_Cand,25,35.4192172,-114.9791817
422,220_Beethoven_Therm_Cand,220,Beethoven,Therm_Cand,25,35.64669555,-115.4465869
423,224_Bordet_Therm_Cand,224,Bordet,Therm_Cand,25,35.35643752,-113.9602525
424,304_Caine_Therm_Cand,304,Caine,Therm_Cand,25,34.63209145,-118.5635853
425,305_Calvin_Therm_Cand,305,Calvin,Therm_Cand,25,34.87388488,-118.5104873
426,306_Camus_Therm_Cand,306,Camus,Therm_Cand,25,34.88716764,-118.2761997
427,311_Cary_Therm_Cand,311,Cary,Therm_Cand,25,34.74209387,-118.1119332
428,325_Curtiss_Therm_Cand,325,Curtiss,Therm_Cand,25,34.25189131,-117.1289772
429,107_Alder_Gas_CC,107,Alder,Gas_Cand,13,34.69726196,-113.7013088
430,118_Astor_Gas_CC,118,Astor,Gas_Cand,13,33.54453082,-115.799956
431,213_Barlow_Gas_CC,213,Barlow,Gas_Cand,13,36.1460954,-114.6228964
432,218_Bayle_Gas_CC,218,Bayle,Gas_Cand,13,35.11490694,-115.0778823
433,221_Behring_Gas_CC,221,Behring,Gas_Cand,13,35.3163216,-115.1979424
434,313_Cecil_Gas_CC,313,Cecil,Gas_Cand,13,34.26526814,-118.0188551
435,318_Clark_Gas_CC,318,Clark,Gas_Cand,13,35.50581323,-116.9765714
436,321_Cobb_Gas_CC,321,Cobb,Gas_Cand,13,35.74534438,-117.1153628
437,323_Comte_Gas_CC,323,Comte,Gas_Cand,13,34.25300337,-117.1132211
438,113_Arne_Gas_CT,113,Arne,Gas_Cand,13,34.35428034,-114.274657
439,123_Austen_Gas_CT,123,Austen,Gas_Cand,13,34.38200027,-115.0687884
440,207_Baker_Gas_CT,207,Baker,Gas_Cand,13,36.05246663,-113.0828494
441,213_Barlow_Gas_CT,213,Barlow,Gas_Cand,13,36.1460954,-114.6228964
442,215_Barton_Gas_CT,215,Barton,Gas_Cand,13,35.14859089,-114.5757743
443,223_Bloch_Gas_CT,223,Bloch,Gas_Cand,13,35.82434965,-115.5364456
444,301_Cabell_Gas_CT,301,Cabell,Gas_Cand,13,35.0475822,-118.8217654
445,302_Cabot_Gas_CT,302,Cabot,Gas_Cand,13,35.02993688,-118.8648595
446,307_Carew_Gas_CT,307,Carew,Gas_Cand,13,34.10126562,-118.878178
447,315_Chase_Gas_CT,315,Chase,Gas_Cand,13,35.26597012,-117.3864335
448,322_Cole_Gas_CT,322,Cole,Gas_Cand,13,36.43895848,-117.4852717
