datetime,year,month,day1,day,hour,temp_C,IT_MW,PUE,Lpeak_sys_MW,normalized
3/1/2020 6:00,2020,3,1,3/1/2020,7,9.809,99.235,1.08,482.4044089,0.594060141
3/1/2020 7:00,2020,3,1,3/1/2020,8,7.176,99.122,1.08,514.5607103,0.633659234
3/1/2020 8:00,2020,3,1,3/1/2020,9,7.423,101.648,1.08,592.1497198,0.729206739
3/1/2020 9:00,2020,3,1,3/1/2020,10,8.413,101.06,1.08,669.7387504,0.824754271
3/1/2020 10:00,2020,3,1,3/1/2020,11,8.285,101.172,1.08,701.8951149,0.864353441
3/1/2020 11:00,2020,3,1,3/1/2020,12,8.55,100.932,1.08,701.9257392,0.864391153
3/1/2020 12:00,2020,3,1,3/1/2020,13,9.818,102.794,1.08,701.9563845,0.864428892
3/1/2020 13:00,2020,3,1,3/1/2020,14,11.217,101.12,1.08,701.9870508,0.864466656
3/1/2020 14:00,2020,3,1,3/1/2020,15,12.481,101.638,1.1,702.017738,0.864504446
3/1/2020 15:00,2020,3,1,3/1/2020,16,12.386,100.977,1.098,702.0484462,0.864542262
3/1/2020 16:00,2020,3,1,3/1/2020,17,13.891,100.928,1.128,702.0791753,0.864580103
3/1/2020 17:00,2020,3,1,3/1/2020,18,16.936,102.451,1.189,702.1099253,0.864617971
3/1/2020 18:00,2020,3,1,3/1/2020,19,17.495,102.715,1.2,702.1406962,0.864655864
3/1/2020 19:00,2020,3,1,3/1/2020,20,18.39,102.04,1.211,633.9235354,0.780649384
3/1/2020 20:00,2020,3,1,3/1/2020,21,18.09,100.303,1.21,565.7063955,0.69664293
3/1/2020 21:00,2020,3,1,3/1/2020,22,18.789,99.128,1.212,565.737229,0.6966809
3/1/2020 22:00,2020,3,1,3/1/2020,23,19.189,101.717,1.213,565.7680833,0.696718896
3/1/2020 23:00,2020,3,1,3/1/2020,24,17.554,101.181,1.201,524.3627015,0.645729961
3/2/2020 0:00,2020,3,2,3/2/2020,1,15.81,99.872,1.166,482.9573405,0.594741052
3/2/2020 1:00,2020,3,2,3/2/2020,2,16.713,99.625,1.184,482.9882572,0.594779125
3/2/2020 2:00,2020,3,2,3/2/2020,3,14.386,101.622,1.138,483.0191947,0.594817223
3/2/2020 3:00,2020,3,2,3/2/2020,4,12.872,99.882,1.107,483.0501529,0.594855347
3/2/2020 4:00,2020,3,2,3/2/2020,5,12.978,98.147,1.11,483.0811319,0.594893496
3/2/2020 5:00,2020,3,2,3/2/2020,6,10.32,99.3,1.08,483.1121315,0.594931671
3/2/2020 6:00,2020,3,2,3/2/2020,7,9.682,100.927,1.08,483.1431519,0.594969871
3/2/2020 7:00,2020,3,2,3/2/2020,8,10.307,100.581,1.08,515.2999541,0.63456958
3/2/2020 8:00,2020,3,2,3/2/2020,9,7.415,102.64,1.08,592.8894641,0.730117702
3/2/2020 9:00,2020,3,2,3/2/2020,10,8.835,102.774,1.08,670.4789947,0.825665849
3/2/2020 10:00,2020,3,2,3/2/2020,11,8.316,102.196,1.08,702.6358589,0.865265635
3/2/2020 11:00,2020,3,2,3/2/2020,12,8.562,103.321,1.08,702.6669825,0.865303963
3/2/2020 12:00,2020,3,2,3/2/2020,13,9.422,101.132,1.08,702.6981268,0.865342315
3/2/2020 13:00,2020,3,2,3/2/2020,14,9.284,101.129,1.08,702.7292916,0.865380693
3/2/2020 14:00,2020,3,2,3/2/2020,15,11.861,100.22,1.087,702.760477,0.865419097
3/2/2020 15:00,2020,3,2,3/2/2020,16,11.431,102.754,1.08,702.7916829,0.865457526
3/2/2020 16:00,2020,3,2,3/2/2020,17,14.888,102.452,1.148,702.8229094,0.86549598
3/2/2020 17:00,2020,3,2,3/2/2020,18,16.023,101.1,1.17,702.8541565,0.865534459
3/2/2020 18:00,2020,3,2,3/2/2020,19,17.587,101.987,1.202,702.885424,0.865572964
3/2/2020 19:00,2020,3,2,3/2/2020,20,17.879,102.222,1.208,634.6687595,0.781567095
3/2/2020 20:00,2020,3,2,3/2/2020,21,18.65,99.835,1.211,566.4521155,0.697561252
3/2/2020 21:00,2020,3,2,3/2/2020,22,19.53,100.669,1.213,566.4834444,0.697599832
3/2/2020 22:00,2020,3,2,3/2/2020,23,18.247,101.263,1.211,566.5147938,0.697638438
3/2/2020 23:00,2020,3,2,3/2/2020,24,17.136,100.339,1.193,525.1099068,0.646650112
3/3/2020 0:00,2020,3,3,3/3/2020,1,16.569,100.252,1.181,483.7050401,0.595661812
3/3/2020 1:00,2020,3,3,3/3/2020,2,16.366,99.858,1.177,483.7364508,0.595700493
3/3/2020 2:00,2020,3,3,3/3/2020,3,14.129,100.437,1.133,483.7678818,0.595739199
3/3/2020 3:00,2020,3,3,3/3/2020,4,12.827,100.176,1.107,483.7993332,0.59577793
3/3/2020 4:00,2020,3,3,3/3/2020,5,13.248,97.052,1.115,483.8308049,0.595816686
3/3/2020 5:00,2020,3,3,3/3/2020,6,9.961,99.896,1.08,483.862297,0.595855467
3/3/2020 6:00,2020,3,3,3/3/2020,7,10.176,100.712,1.08,483.8938094,0.595894273
3/3/2020 7:00,2020,3,3,3/3/2020,8,8.907,98.492,1.08,516.0511032,0.635494588
3/3/2020 8:00,2020,3,3,3/3/2020,9,7.944,101.531,1.08,593.6411045,0.731043315
3/3/2020 9:00,2020,3,3,3/3/2020,10,9.911,101.14,1.08,671.231126,0.826592066
3/3/2020 10:00,2020,3,3,3/3/2020,11,8.877,103.197,1.08,703.3884806,0.866192456
3/3/2020 11:00,2020,3,3,3/3/2020,12,8.906,100.89,1.08,703.4200944,0.866231387
3/3/2020 12:00,2020,3,3,3/3/2020,13,9.701,102.592,1.08,703.4517283,0.866270343
3/3/2020 13:00,2020,3,3,3/3/2020,14,11.981,100.303,1.09,703.4833824,0.866309324
3/3/2020 14:00,2020,3,3,3/3/2020,15,12.684,101.97,1.104,703.5150568,0.866348329
3/3/2020 15:00,2020,3,3,3/3/2020,16,13.394,103.076,1.118,703.5467513,0.86638736
3/3/2020 16:00,2020,3,3,3/3/2020,17,13.721,101.928,1.124,703.5784659,0.866426415
3/3/2020 17:00,2020,3,3,3/3/2020,18,15.52,102.843,1.16,703.6102007,0.866465495
3/3/2020 18:00,2020,3,3,3/3/2020,19,17.369,102.142,1.197,703.6419556,0.8665046
3/3/2020 19:00,2020,3,3,3/3/2020,20,18.571,104.467,1.211,635.4257781,0.782499331
3/3/2020 20:00,2020,3,3,3/3/2020,21,19.266,100.758,1.213,567.2096206,0.698494087
3/3/2020 21:00,2020,3,3,3/3/2020,22,17.969,100.245,1.209,567.2414358,0.698533266
3/3/2020 22:00,2020,3,3,3/3/2020,23,18.958,99.176,1.212,567.273271,0.69857247
3/3/2020 23:00,2020,3,3,3/3/2020,24,16.969,100.535,1.189,525.8688694,0.647584742
3/4/2020 0:00,2020,3,4,3/4/2020,1,16.604,100.067,1.182,484.4644878,0.596597039
3/4/2020 1:00,2020,3,4,3/4/2020,2,16.687,99.638,1.184,484.4963831,0.596636316
3/4/2020 2:00,2020,3,4,3/4/2020,3,14.21,100.998,1.134,484.5282984,0.596675619
3/4/2020 3:00,2020,3,4,3/4/2020,4,14.463,99.84,1.139,484.5602336,0.596714946
3/4/2020 4:00,2020,3,4,3/4/2020,5,12.105,100.418,1.092,484.5921888,0.596754297
3/4/2020 5:00,2020,3,4,3/4/2020,6,9.83,101.275,1.08,484.624164,0.596793673
3/4/2020 6:00,2020,3,4,3/4/2020,7,9.036,100.129,1.08,484.656159,0.596833074
3/4/2020 7:00,2020,3,4,3/4/2020,8,8.72,101.047,1.08,516.8139352,0.636433982
3/4/2020 8:00,2020,3,4,3/4/2020,9,7.527,102.23,1.08,594.4044183,0.731983303
3/4/2020 9:00,2020,3,4,3/4/2020,10,8.807,100.839,1.08,671.9949213,0.827532647
3/4/2020 10:00,2020,3,4,3/4/2020,11,8.597,98.381,1.08,704.1527571,0.86713363
3/4/2020 11:00,2020,3,4,3/4/2020,12,9.118,100.294,1.08,704.1848515,0.867173153
3/4/2020 12:00,2020,3,4,3/4/2020,13,10.972,99.168,1.08,704.2169658,0.8672127
3/4/2020 13:00,2020,3,4,3/4/2020,14,11.212,97.363,1.08,704.2490999,0.867252272
3/4/2020 14:00,2020,3,4,3/4/2020,15,12.333,99.595,1.097,704.2812537,0.867291868
3/4/2020 15:00,2020,3,4,3/4/2020,16,12.963,100.32,1.109,704.3134274,0.867331488
3/4/2020 16:00,2020,3,4,3/4/2020,17,15.146,101.784,1.153,704.3456208,0.867371133
3/4/2020 17:00,2020,3,4,3/4/2020,18,15.881,99.579,1.168,704.3778339,0.867410802
3/4/2020 18:00,2020,3,4,3/4/2020,19,17.513,100.397,1.2,704.4100668,0.867450495
3/4/2020 19:00,2020,3,4,3/4/2020,20,18.08,101.548,1.21,636.1943668,0.783445815
3/4/2020 20:00,2020,3,4,3/4/2020,21,18.6,99.528,1.211,567.9786866,0.699441158
3/4/2020 21:00,2020,3,4,3/4/2020,22,18.828,99.451,1.212,568.0109785,0.699480924
3/4/2020 22:00,2020,3,4,3/4/2020,23,18.202,99.954,1.21,568.0432901,0.699520715
3/4/2020 23:00,2020,3,4,3/4/2020,24,17.249,99.292,1.195,526.6393645,0.648533573
3/5/2020 0:00,2020,3,5,3/5/2020,1,17.685,98.079,1.204,485.2354584,0.597546456
3/5/2020 1:00,2020,3,5,3/5/2020,2,15.709,101.091,1.164,485.2678289,0.597586319
3/5/2020 2:00,2020,3,5,3/5/2020,3,15.419,102.045,1.158,485.300219,0.597626206
3/5/2020 3:00,2020,3,5,3/5/2020,4,13.13,99.968,1.113,485.3326286,0.597666117
3/5/2020 4:00,2020,3,5,3/5/2020,5,11.653,100.739,1.083,485.3650579,0.597706052
3/5/2020 5:00,2020,3,5,3/5/2020,6,11.21,98.437,1.08,485.3975066,0.597746011
3/5/2020 6:00,2020,3,5,3/5/2020,7,9.206,101.778,1.08,485.4299749,0.597785994
3/5/2020 7:00,2020,3,5,3/5/2020,8,8.388,100.74,1.08,517.5882238,0.637387485
3/5/2020 8:00,2020,3,5,3/5/2020,9,8.783,99.014,1.08,595.1791794,0.732937387
3/5/2020 9:00,2020,3,5,3/5/2020,10,7.058,99.083,1.08,672.7701544,0.828487313
3/5/2020 10:00,2020,3,5,3/5/2020,11,8.111,100.246,1.08,704.9284618,0.868088876
3/5/2020 11:00,2020,3,5,3/5/2020,12,8.564,100.486,1.08,704.9610274,0.86812898
3/5/2020 12:00,2020,3,5,3/5/2020,13,8.583,99.58,1.08,704.9936125,0.868169107
3/5/2020 13:00,2020,3,5,3/5/2020,14,11.183,101.866,1.08,705.026217,0.868209258
3/5/2020 14:00,2020,3,5,3/5/2020,15,12.736,101.002,1.105,705.0588409,0.868249433
3/5/2020 15:00,2020,3,5,3/5/2020,16,12.927,101.093,1.109,705.0914841,0.868289631
3/5/2020 16:00,2020,3,5,3/5/2020,17,14.995,100.478,1.15,705.1241467,0.868329854
3/5/2020 17:00,2020,3,5,3/5/2020,18,16.068,101.45,1.171,705.1568287,0.8683701
3/5/2020 18:00,2020,3,5,3/5/2020,19,17.185,99.712,1.194,705.18953,0.86841037
3/5/2020 19:00,2020,3,5,3/5/2020,20,18.561,101.115,1.211,636.974298,0.784406266
3/5/2020 20:00,2020,3,5,3/5/2020,21,19.075,101.596,1.212,568.7590854,0.700402186
3/5/2020 21:00,2020,3,5,3/5/2020,22,17.806,101,1.206,568.7918445,0.700442527
3/5/2020 22:00,2020,3,5,3/5/2020,23,18.667,100.329,1.211,568.8246229,0.700482892
3/5/2020 23:00,2020,3,5,3/5/2020,24,17.906,99.425,1.208,527.4211637,0.649496325
3/6/2020 0:00,2020,3,6,3/6/2020,1,18.11,100.109,1.21,486.0177237,0.598509781
3/6/2020 1:00,2020,3,6,3/6/2020,2,15.958,98.982,1.169,486.0505597,0.598550218
3/6/2020 2:00,2020,3,6,3/6/2020,3,14.758,98.705,1.145,486.083415,0.598590678
3/6/2020 3:00,2020,3,6,3/6/2020,4,13.104,100.609,1.112,486.1162895,0.598631161
3/6/2020 4:00,2020,3,6,3/6/2020,5,11.775,100.235,1.086,486.149183,0.598671668
3/6/2020 5:00,2020,3,6,3/6/2020,6,8.602,98.827,1.08,486.1820958,0.598712199
3/6/2020 6:00,2020,3,6,3/6/2020,7,9.698,100.328,1.08,486.2150276,0.598752753
3/6/2020 7:00,2020,3,6,3/6/2020,8,8.094,101.463,1.08,518.3737398,0.638354814
3/6/2020 8:00,2020,3,6,3/6/2020,9,7.911,102.086,1.08,595.9651581,0.733905286
3/6/2020 9:00,2020,3,6,3/6/2020,10,10.42,103.218,1.08,673.5565955,0.829455781
3/6/2020 10:00,2020,3,6,3/6/2020,11,7.919,100.642,1.08,705.7153648,0.869057913
3/6/2020 11:00,2020,3,6,3/6/2020,12,9.689,101.908,1.08,705.748392,0.869098585
3/6/2020 12:00,2020,3,6,3/6/2020,13,9.27,102.873,1.08,705.7814383,0.86913928
3/6/2020 13:00,2020,3,6,3/6/2020,14,9.24,103.08,1.08,705.8145035,0.869179998
3/6/2020 14:00,2020,3,6,3/6/2020,15,11.565,102.257,1.081,705.8475877,0.86922074
3/6/2020 15:00,2020,3,6,3/6/2020,16,14.131,101.436,1.133,705.8806909,0.869261505
3/6/2020 16:00,2020,3,6,3/6/2020,17,14.53,102.896,1.141,705.9138131,0.869302294
3/6/2020 17:00,2020,3,6,3/6/2020,18,16.214,102.651,1.174,705.9469542,0.869343106
3/6/2020 18:00,2020,3,6,3/6/2020,19,17.467,102.345,1.199,705.9801142,0.869383941
3/6/2020 19:00,2020,3,6,3/6/2020,20,18.209,100.78,1.21,637.7653405,0.785380401
3/6/2020 20:00,2020,3,6,3/6/2020,21,19.52,98.889,1.213,569.5505858,0.701376884
3/6/2020 21:00,2020,3,6,3/6/2020,22,18.83,101.029,1.212,569.5838024,0.701417789
3/6/2020 22:00,2020,3,6,3/6/2020,23,19.216,99.526,1.213,569.6170379,0.701458717
3/6/2020 23:00,2020,3,6,3/6/2020,24,19.014,101.624,1.212,528.2140354,0.650472712
3/7/2020 0:00,2020,3,7,3/7/2020,1,17.762,98.288,1.205,486.8110516,0.599486731
3/7/2020 1:00,2020,3,7,3/7/2020,2,14.79,99.874,1.146,486.8443436,0.599527728
3/7/2020 2:00,2020,3,7,3/7/2020,3,14.583,99.703,1.142,486.8776543,0.599568749
3/7/2020 3:00,2020,3,7,3/7/2020,4,13.457,99.473,1.119,486.9109838,0.599609793
3/7/2020 4:00,2020,3,7,3/7/2020,5,11.176,100.989,1.08,486.944332,0.59965086
3/7/2020 5:00,2020,3,7,3/7/2020,6,11.102,100.127,1.08,486.977699,0.59969195
3/7/2020 6:00,2020,3,7,3/7/2020,7,8.558,98.872,1.08,487.0110847,0.599733063
3/7/2020 7:00,2020,3,7,3/7/2020,8,10.172,102.023,1.08,519.1702502,0.639335682
3/7/2020 8:00,2020,3,7,3/7/2020,9,6.921,102.516,1.08,596.7621216,0.734886712
3/7/2020 9:00,2020,3,7,3/7/2020,10,8.161,102.504,1.08,674.3540116,0.830437765
3/7/2020 10:00,2020,3,7,3/7/2020,11,5.966,100.346,1.08,706.5132331,0.870040454
3/7/2020 11:00,2020,3,7,3/7/2020,12,9.402,100.943,1.08,706.5467121,0.870081681
3/7/2020 12:00,2020,3,7,3/7/2020,13,8.898,104.059,1.08,706.5802097,0.870122932
3/7/2020 13:00,2020,3,7,3/7/2020,14,10.966,103.396,1.08,706.6137259,0.870164206
3/7/2020 14:00,2020,3,7,3/7/2020,15,10.576,100.549,1.08,706.6472606,0.870205503
3/7/2020 15:00,2020,3,7,3/7/2020,16,12.844,102.371,1.107,706.6808139,0.870246822
3/7/2020 16:00,2020,3,7,3/7/2020,17,15.55,102.353,1.161,706.7143858,0.870288164
3/7/2020 17:00,2020,3,7,3/7/2020,18,16.134,102.336,1.173,706.7479762,0.87032953
3/7/2020 18:00,2020,3,7,3/7/2020,19,16.615,100.049,1.182,706.7815851,0.870370917
3/7/2020 19:00,2020,3,7,3/7/2020,20,18.551,103.14,1.211,638.5672599,0.78636793
3/7/2020 20:00,2020,3,7,3/7/2020,21,18.252,101.163,1.211,570.3529533,0.702364965
3/7/2020 21:00,2020,3,7,3/7/2020,22,19.819,98.069,1.214,570.3866176,0.702406421
3/7/2020 22:00,2020,3,7,3/7/2020,23,19.095,98.681,1.212,570.4203003,0.7024479
3/7/2020 23:00,2020,3,7,3/7/2020,24,19.205,98.6,1.213,529.0177446,0.651462445
3/8/2020 0:00,2020,3,8,3/8/2020,1,16.636,99.268,1.183,487.6152073,0.600477013
3/8/2020 1:00,2020,3,8,3/8/2020,2,18.268,100.957,1.211,487.6489452,0.60051856
3/8/2020 2:00,2020,3,8,3/8/2020,3,13.868,98.786,1.127,487.6827015,0.60056013
3/8/2020 3:00,2020,3,8,3/8/2020,4,11.846,98.491,1.087,487.7164762,0.600601722
3/8/2020 4:00,2020,3,8,3/8/2020,5,13.351,100.787,1.117,487.7502692,0.600643336
3/8/2020 5:00,2020,3,8,3/8/2020,6,10.919,97.609,1.08,487.7840805,0.600684973
3/8/2020 6:00,2020,3,8,3/8/2020,7,8.861,100.927,1.08,487.8179101,0.600726633
3/8/2020 7:00,2020,3,8,3/8/2020,8,10.78,101.061,1.08,519.9775192,0.640329799
3/8/2020 8:00,2020,3,8,3/8/2020,9,7.757,102.098,1.08,597.5698336,0.735881375
3/8/2020 9:00,2020,3,8,3/8/2020,10,8.097,101.538,1.08,675.1621663,0.831432972
3/8/2020 10:00,2020,3,8,3/8/2020,11,8.738,102.275,1.08,707.3218301,0.871036206
3/8/2020 11:00,2020,3,8,3/8/2020,12,8.002,103.088,1.08,707.3557509,0.871077978
3/8/2020 12:00,2020,3,8,3/8/2020,13,10.168,102.061,1.08,707.38969,0.871119772
3/8/2020 13:00,2020,3,8,3/8/2020,14,10.078,103.082,1.08,707.4236472,0.871161589
3/8/2020 14:00,2020,3,8,3/8/2020,15,11.298,103.637,1.08,707.4576226,0.871203428
3/8/2020 15:00,2020,3,8,3/8/2020,16,14.607,102.642,1.142,707.4916161,0.87124529
3/8/2020 16:00,2020,3,8,3/8/2020,17,15.961,102.268,1.169,707.5256277,0.871287174
3/8/2020 17:00,2020,3,8,3/8/2020,18,16.084,102.997,1.172,707.5596575,0.87132908
3/8/2020 18:00,2020,3,8,3/8/2020,19,16.24,102.205,1.175,707.5937053,0.871371008
3/8/2020 19:00,2020,3,8,3/8/2020,20,16.43,103.708,1.179,639.3798187,0.787368561
3/8/2020 20:00,2020,3,8,3/8/2020,21,18.323,100.19,1.211,571.1659501,0.703366135
3/8/2020 21:00,2020,3,8,3/8/2020,22,19.082,101.428,1.212,571.2000521,0.70340813
3/8/2020 22:00,2020,3,8,3/8/2020,23,18.597,99.439,1.211,571.2341721,0.703450148
3/8/2020 23:00,2020,3,8,3/8/2020,24,17.426,99.317,1.199,529.8320532,0.652465231
3/9/2020 0:00,2020,3,9,3/9/2020,1,18.252,99.116,1.211,488.4299523,0.601480337
3/9/2020 1:00,2020,3,9,3/9/2020,2,16.584,101.292,1.182,488.4641263,0.60152242
3/9/2020 2:00,2020,3,9,3/9/2020,3,14.888,99.685,1.148,488.4983182,0.601564526
3/9/2020 3:00,2020,3,9,3/9/2020,4,12.968,98.958,1.109,488.532528,0.601606654
3/9/2020 4:00,2020,3,9,3/9/2020,5,11.257,101.21,1.08,488.5667557,0.601648804
3/9/2020 5:00,2020,3,9,3/9/2020,6,10.549,101.59,1.08,488.6010014,0.601690976
3/9/2020 6:00,2020,3,9,3/9/2020,7,8.352,100.942,1.08,488.6352649,0.60173317
3/9/2020 7:00,2020,3,9,3/9/2020,8,10.036,102.092,1.08,520.7953075,0.64133687
3/9/2020 8:00,2020,3,9,3/9/2020,9,7.928,102.357,1.08,598.388055,0.736888979
3/9/2020 9:00,2020,3,9,3/9/2020,10,8.179,102.23,1.08,675.9808203,0.832441109
3/9/2020 10:00,2020,3,9,3/9/2020,11,6.748,101.014,1.08,708.1409163,0.872044875
3/9/2020 11:00,2020,3,9,3/9/2020,12,9.145,100.839,1.08,708.1752689,0.872087179
3/9/2020 12:00,2020,3,9,3/9/2020,13,10.339,101.998,1.08,708.2096394,0.872129504
3/9/2020 13:00,2020,3,9,3/9/2020,14,12.351,102.066,1.097,708.2440275,0.872171852
3/9/2020 14:00,2020,3,9,3/9/2020,15,13.078,101.376,1.112,708.2784334,0.872214221
3/9/2020 15:00,2020,3,9,3/9/2020,16,13.585,101.079,1.122,708.3128571,0.872256613
3/9/2020 16:00,2020,3,9,3/9/2020,17,14.429,100.594,1.139,708.3472984,0.872299026
3/9/2020 17:00,2020,3,9,3/9/2020,18,15.667,101.645,1.163,708.3817574,0.87234146
3/9/2020 18:00,2020,3,9,3/9/2020,19,17.411,101.609,1.198,708.4162341,0.872383917
3/9/2020 19:00,2020,3,9,3/9/2020,20,17.371,100.362,1.197,640.2027759,0.788381997
3/9/2020 20:00,2020,3,9,3/9/2020,21,17.742,98.576,1.205,571.9893353,0.704380099
3/9/2020 21:00,2020,3,9,3/9/2020,22,18.685,100.215,1.212,572.0238649,0.70442262
3/9/2020 22:00,2020,3,9,3/9/2020,23,18.203,99.057,1.21,572.058412,0.704465164
3/9/2020 23:00,2020,3,9,3/9/2020,24,18.565,100.414,1.211,530.6567199,0.653480772
3/10/2020 0:00,2020,3,10,3/10/2020,1,16.136,99.826,1.173,489.2550453,0.602496403
3/10/2020 1:00,2020,3,10,3/10/2020,2,15.336,100.386,1.157,489.2896451,0.602539011
3/10/2020 2:00,2020,3,10,3/10/2020,3,14.811,99.143,1.146,489.3242625,0.602581641
3/10/2020 3:00,2020,3,10,3/10/2020,4,12.667,98.448,1.103,489.3588973,0.602624292
3/10/2020 4:00,2020,3,10,3/10/2020,5,11.726,99.818,1.085,489.3935497,0.602666965
3/10/2020 5:00,2020,3,10,3/10/2020,6,9.74,101.407,1.08,489.4282195,0.602709659
3/10/2020 6:00,2020,3,10,3/10/2020,7,9.006,99.874,1.08,489.4629068,0.602752375
3/10/2020 7:00,2020,3,10,3/10/2020,8,9.722,101.68,1.08,521.6233727,0.642356596
3/10/2020 8:00,2020,3,10,3/10/2020,9,9.284,104.147,1.08,599.2165431,0.737909226
3/10/2020 9:00,2020,3,10,3/10/2020,10,7.93,101.493,1.08,676.8097309,0.833461877
3/10/2020 10:00,2020,3,10,3/10/2020,11,9.296,101.087,1.08,708.9702489,0.873066162
3/10/2020 11:00,2020,3,10,3/10/2020,12,8.661,102.698,1.08,709.0050232,0.873108985
3/10/2020 12:00,2020,3,10,3/10/2020,13,9.023,100.865,1.08,709.0398148,0.87315183
3/10/2020 13:00,2020,3,10,3/10/2020,14,11.813,102.125,1.086,709.0746238,0.873194695
3/10/2020 14:00,2020,3,10,3/10/2020,15,14.355,101.193,1.137,709.10945,0.873237582
3/10/2020 15:00,2020,3,10,3/10/2020,16,15.819,101.032,1.166,709.1442936,0.873280491
3/10/2020 16:00,2020,3,10,3/10/2020,17,16.388,102.468,1.178,709.1791544,0.87332342
3/10/2020 17:00,2020,3,10,3/10/2020,18,14.722,103.43,1.144,709.2140325,0.873366371
3/10/2020 18:00,2020,3,10,3/10/2020,19,18.14,102.641,1.21,709.2489278,0.873409343
3/10/2020 19:00,2020,3,10,3/10/2020,20,18.802,100.345,1.212,641.0358878,0.789407938
3/10/2020 20:00,2020,3,10,3/10/2020,21,17.949,99.366,1.209,572.8228649,0.705406554
3/10/2020 21:00,2020,3,10,3/10/2020,22,19.413,99.615,1.213,572.8578119,0.70544959
3/10/2020 22:00,2020,3,10,3/10/2020,23,19.034,101.452,1.212,572.8927759,0.705492647
3/10/2020 23:00,2020,3,10,3/10/2020,24,16.632,97.863,1.183,531.4915003,0.654508768
3/11/2020 0:00,2020,3,11,3/11/2020,1,16.584,100.988,1.182,490.0902417,0.603524911
3/11/2020 1:00,2020,3,11,3/11/2020,2,15.205,100.142,1.154,490.1252572,0.603568031
3/11/2020 2:00,2020,3,11,3/11/2020,3,16.348,98.689,1.177,490.1602898,0.603611172
3/11/2020 3:00,2020,3,11,3/11/2020,4,15.293,99.584,1.156,490.1953394,0.603654334
3/11/2020 4:00,2020,3,11,3/11/2020,5,13.111,98.7,1.112,490.2304061,0.603697517
3/11/2020 5:00,2020,3,11,3/11/2020,6,12.61,99.263,1.102,490.2654898,0.603740722
3/11/2020 6:00,2020,3,11,3/11/2020,7,9.838,100.113,1.08,490.3005906,0.603783947
3/11/2020 7:00,2020,3,11,3/11/2020,8,9.13,99.664,1.08,522.4614695,0.643388676
3/11/2020 8:00,2020,3,11,3/11/2020,9,8.286,100.435,1.08,600.0550525,0.738941814
3/11/2020 9:00,2020,3,11,3/11/2020,10,7.97,98.025,1.08,677.6486525,0.834494972
3/11/2020 10:00,2020,3,11,3/11/2020,11,9.018,99.276,1.08,709.8095823,0.874099765
3/11/2020 11:00,2020,3,11,3/11/2020,12,7.342,99.517,1.08,709.8447679,0.874143094
3/11/2020 12:00,2020,3,11,3/11/2020,13,8.26,99.732,1.08,709.8799704,0.874186445
3/11/2020 13:00,2020,3,11,3/11/2020,14,10.449,99.39,1.08,709.9151898,0.874229816
3/11/2020 14:00,2020,3,11,3/11/2020,15,11.401,99.881,1.08,709.9504261,0.874273208
3/11/2020 15:00,2020,3,11,3/11/2020,16,11.779,100.423,1.086,709.9856792,0.874316621
3/11/2020 16:00,2020,3,11,3/11/2020,17,16.044,98.453,1.171,710.0209492,0.874360054
3/11/2020 17:00,2020,3,11,3/11/2020,18,18.097,101.324,1.21,710.056236,0.874403508
3/11/2020 18:00,2020,3,11,3/11/2020,19,18.157,100.131,1.21,710.0915396,0.874446983
3/11/2020 19:00,2020,3,11,3/11/2020,20,17.884,97.479,1.208,641.8789074,0.79044608
3/11/2020 20:00,2020,3,11,3/11/2020,21,19.005,101.953,1.212,573.666292,0.706445198
3/11/2020 21:00,2020,3,11,3/11/2020,22,18.855,98.323,1.212,573.7016459,0.706488735
3/11/2020 22:00,2020,3,11,3/11/2020,23,18.327,101.854,1.211,573.7370166,0.706532292
3/11/2020 23:00,2020,3,11,3/11/2020,24,16.789,100.524,1.186,532.336147,0.655548914
3/12/2020 0:00,2020,3,12,3/12/2020,1,16.853,100.775,1.187,490.9352942,0.604565557
3/12/2020 1:00,2020,3,12,3/12/2020,2,16.334,101.31,1.177,490.9707149,0.604609176
3/12/2020 2:00,2020,3,12,3/12/2020,3,14.271,100.89,1.135,491.0061523,0.604652815
3/12/2020 3:00,2020,3,12,3/12/2020,4,13.809,100.196,1.126,491.0416063,0.604696475
3/12/2020 4:00,2020,3,12,3/12/2020,5,12.564,100.213,1.101,491.0770769,0.604740156
3/12/2020 5:00,2020,3,12,3/12/2020,6,10.362,100.713,1.08,491.1125642,0.604783857
3/12/2020 6:00,2020,3,12,3/12/2020,7,9.415,100.85,1.08,491.148068,0.604827578
3/12/2020 7:00,2020,3,12,3/12/2020,8,7.505,101.025,1.08,523.3093495,0.644432804
3/12/2020 8:00,2020,3,12,3/12/2020,9,8.62,98.724,1.08,600.9033348,0.739986437
3/12/2020 9:00,2020,3,12,3/12/2020,10,7.664,100.468,1.08,678.4973365,0.83554009
3/12/2020 10:00,2020,3,12,3/12/2020,11,7.874,97.494,1.08,710.6586676,0.875145377
3/12/2020 11:00,2020,3,12,3/12/2020,12,10.146,100.657,1.08,710.6942541,0.8751892
3/12/2020 12:00,2020,3,12,3/12/2020,13,9.002,100.118,1.08,710.7298571,0.875233043
3/12/2020 13:00,2020,3,12,3/12/2020,14,12.005,101.43,1.09,710.7654765,0.875276907
3/12/2020 14:00,2020,3,12,3/12/2020,15,12.997,99.533,1.11,710.8011124,0.875320791
3/12/2020 15:00,2020,3,12,3/12/2020,16,13.639,99.613,1.123,710.8367646,0.875364695
