time,101_Abel_Solar_Cand,101_Abel_Solar,102_Adams_Solar_Cand,102_Adams_Solar,103_Adler_Solar_Cand,103_Adler_Solar,104_Agricola_Solar_Cand,104_Agricola_Solar,105_Aiken_Solar_Cand,106_Alber_Solar_Cand,107_Alder_Solar_Cand,108_Alger_Solar_Cand,109_Ali_Solar_Cand,110_Allen_Solar_Cand,111_Anna_Solar_Cand,112_Archer_Solar_Cand,113_Arne_Solar_Cand,113_Arne_Solar,114_Arnold_Solar_Cand,115_Arthur_Solar_Cand,116_Asser_Solar_Cand,117_Aston_Solar_Cand,118_Astor_Solar_Cand,118_Astor_Solar_RT,119_Attar_Solar_Cand,119_Attar_Solar,120_Attila_Solar_Cand,121_Attlee_Solar_Cand,122_Aubrey_Solar_Cand,123_Austen_Solar_Cand,124_Avery_Solar_Cand,201_Bach_Solar_Cand,202_Bacon_Solar_Cand,203_Baffin_Solar_Cand,204_Bailey_Solar_Cand,205_Bain_Solar_Cand,206_Bajer_Solar_Cand,207_Baker_Solar_Cand,208_Balch_Solar_Cand,209_Balzac_Solar_Cand,210_Banks_Solar_Cand,211_Bardeen_Solar_Cand,212_Barkla_CSP,212_Barkla_Solar_Cand,213_Barlow_Solar_Cand,213_Barlow_Solar_RT,214_Barry_Solar_Cand,215_Barton_Solar_Cand,215_Barton_Solar,216_Basov_Solar_Cand,217_Bates_Solar_Cand,218_Bayle_Solar_Cand,219_Bede_Solar_Cand,220_Beethoven_Solar_Cand,221_Behring_Solar_Cand,222_Bell_Solar_Cand,223_Bloch_Solar_Cand,224_Bordet_Solar_Cand,301_Cabell_Solar_Cand,302_Cabot_Solar_Cand,303_Caesar_Solar_Cand,304_Caine_Solar_Cand,305_Calvin_Solar_Cand,306_Camus_Solar_Cand,307_Carew_Solar_Cand,308_Carrel_Solar_Cand,308_Carrel_Solar_RT,309_Carter_Solar_Cand,310_Caruso_Solar_Cand,310_Caruso_Solar,311_Cary_Solar_Cand,312_Caxton_Solar_Cand,312_Caxton_Solar,313_Cecil_Solar_Cand,313_Cecil_Solar,313_Cecil_Solar_RT,314_Chain_Solar_Cand,314_Chain_Solar,315_Chase_Solar_Cand,316_Chifa_Solar_Cand,317_Chuhsi_Solar_Cand,318_Clark_Solar_Cand,319_Clay_Solar_Cand,319_Clay_Solar,320_Clive_Solar_Cand,320_Clive_Solar,320_Clive_Solar_RT,321_Cobb_Solar_Cand,322_Cole_Solar_Cand,323_Comte_Solar_Cand,324_Curie_Solar_Cand,324_Curie_Solar,325_Curtiss_Solar_Cand
2020-05-03 18:00:00-07:00,0.1334293749379644,13.95671261851108,0.1332276611333601,6.781287951688029,0.1477473472138354,9.086461853650876,0.1336661185551143,3.5822519772770653,0.1363801420140143,0.1394803754009496,0.1369322841249423,0.1350122402339455,0.1404238213411473,0.1402355083841198,0.1403385990189586,0.1404855188831184,0.1396541073166281,13.071624444836392,0.148268895980371,0.1597806818445382,0.15856334329149,0.166879631379641,0.1688686853702712,15.890543293342526,0.1590930985035859,10.595600360338825,0.1593269932149215,0.1748672980625278,0.1880894922452569,0.1575142885375254,0.1475789354299929,0.1407720953128409,0.1410838489465144,0.1441079164761445,0.1444938276362024,0.1428379127567692,0.1432259503936175,0.1315442434277471,0.1351663788744595,0.1460663880188303,0.1462293267328584,0.1462643524376318,58.40431822168115,0.1460107955542028,0.1502259301034988,1.9829822773661845,0.1508927399141614,0.1518158196060251,18.99215903271374,0.1552103050999157,0.1603930597946542,0.1624008972310306,0.1624551517421572,0.1738951474188065,0.1700764506088964,0.1681962652500546,0.1750435178439555,0.143901893076372,0.2479150997108695,0.2484689602190559,0.2338642000814322,0.2394329261472488,0.2386359788351173,0.2395014720545256,0.2410189335864882,0.2325311021076046,23.462388202657305,0.2319132683892857,0.2299173887399077,23.75046625683247,0.2300067970830369,0.2301171473826978,21.654023568711867,0.2186650822593956,41.19650149767014,176.2440563010729,0.2242790035766617,55.50905338522378,0.2181795191880725,0.2141476507052399,0.2077454449856257,0.2066741737723192,0.2087883146996567,39.29396082647539,0.206618755753879,10.661527796900156,30.414280846970986,0.2047866818902649,0.2147062389256053,0.207531604326524,0.2337537457334696,35.60069547520743,0.2056622090142013
2020-05-03 19:00:00-07:00,0.0138184392947525,1.4454087502311164,0.0136821336115315,0.6964206008269543,0.0157012089758039,0.9656243520119454,0.0140816962660727,0.3773894599307494,0.0144352709990225,0.0148941410120612,0.0155544949169579,0.0149178208493613,0.0149831974190508,0.0149783474921348,0.0149779252527653,0.0149816603130997,0.0151061917527601,1.413939548058349,0.0156650855516675,0.0168647198271525,0.016850250509137,0.0179496576682361,0.0179666262529997,1.690659530407274,0.0169079888708312,1.1260720587973598,0.0175606932565661,0.0187726761788279,0.0198721337899153,0.0173732680081136,0.0157003860068605,0.0172593617553492,0.0172736390581523,0.0169117504957998,0.0175445417627479,0.017285726611915,0.0173210468444716,0.0160899789766784,0.0164376293212338,0.0175372097641183,0.0175352409698286,0.0175384573091444,7.013089721860786,0.0175327243046519,0.0178961703004186,0.2362294479655266,0.0177919340602384,0.0175253873726019,2.1924259603125047,0.0181473389123787,0.0186593003144325,0.0186943866064037,0.0192482196132041,0.020942317011852,0.0201480111406883,0.020418263921717,0.0210079973210073,0.0169088810705713,0.0290270637781472,0.0290254886542926,0.02761377532118,0.0278291731744189,0.0278972968480777,0.0280126727560294,0.0269839382839689,0.0264495262818814,2.6687572018418413,0.0271195219565056,0.0265817567584978,2.745895473152827,0.0265863874757259,0.0265815756153587,2.501326265405256,0.0245221915444624,4.619980886976726,19.764886384836736,0.0263492027398217,6.52142767810589,0.0258238997337284,0.025114412569916,0.0244263115563179,0.0244530365559107,0.0241706978897356,4.548925342848255,0.0236421310879811,1.2199339641398297,3.480121696150831,0.024143206890934,0.0263547798719554,0.0234476840092833,0.0276093580042188,4.204905224042532,0.0233756681433684
2020-05-03 20:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-03 21:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-03 22:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-03 23:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-04 00:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-04 01:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-04 02:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-04 03:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-04 04:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-04 05:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-04 06:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-04 07:00:00-07:00,0.0908847986855568,9.506549942509244,0.089855742016794,4.573657268654818,0.0812955437032891,4.999675937752284,0.0918349506864626,2.4611766783972,0.0892546218944211,0.0867393546453961,0.096555441419514,0.0944988685918249,0.0873443673173789,0.0873789307212088,0.087362550443973,0.0873343229387099,0.087813223339557,8.219317704582544,0.0812861155255456,0.0759081854458993,0.0774289272308353,0.0704987107651819,0.0703188848792379,6.61700706713629,0.0773135680592658,5.1490836327471055,0.0800588218806055,0.0691119706557263,0.0676307762167962,0.0826969765118125,0.0813163863991375,0.099640330996517,0.0995650180838398,0.0962736699654229,0.0921395721915801,0.0957084678672108,0.096838131859665,0.1097013755349361,0.1063630602743579,0.0929020380960388,0.0928760273419513,0.0928596873621663,37.16649003131994,0.0929162250782998,0.0888805488982772,1.1732232454572602,0.0893267820866256,0.0890153892809856,11.135825199051304,0.0866163355087293,0.0843802033461349,0.0840417780888168,0.0848060103776577,0.0820754084194038,0.0829490476375225,0.0842612966602341,0.0818582057198016,0.0963147770928428,0.0525417723136093,0.0525087876686039,0.0596969348954624,0.053873587337176,0.0538765132166781,0.0573731545595991,0.0409496151426127,0.0467639986364238,4.718487462415171,0.055997820403099,0.0574137377048577,5.930839104911801,0.05740428229715,0.0573996533455898,5.401307379820005,0.051416586871528,9.686884966595878,41.44176901845158,0.0607170922337602,15.02748032785566,0.0624350855667819,0.0640440127341156,0.0662384697821129,0.0663087940529616,0.0659082126564131,12.40392562193695,0.0660080166203972,3.406013657612499,9.716380046522476,0.0661767743632758,0.0663425258518243,0.0658016264163198,0.0597080985252637,9.093543405397666,0.0608819292464318
2020-05-04 08:00:00-07:00,0.2810113317749875,29.39378530366369,0.2788917190021244,14.195588497208131,0.266045626681788,16.361806040929967,0.2822314424164674,7.563802656761327,0.279420722603978,0.2759946085430592,0.2868139344545876,0.2839111415195168,0.2754255910559484,0.2755114144481366,0.2754679036792526,0.2753981450249722,0.2749379245558389,25.73418973842652,0.2671494854825524,0.2580792336854567,0.2603045247991115,0.2474133446897561,0.2466589976154418,23.210611675613077,0.2599999772670409,17.315998485984924,0.2656160909167004,0.2479147296409663,0.2451214660343921,0.2675423497210069,0.2661182235705178,0.2898044199450216,0.2896592550971986,0.2868840446661496,0.276774530424945,0.2838936208197199,0.287186191762468,0.3061639126430172,0.3002192698812718,0.2809816300472126,0.280917548401644,0.2808847361244881,112.40417821714053,0.2810104455428513,0.2709919779436953,3.5770941088567785,0.275332296497359,0.2750240922559563,34.40551394122014,0.2720518224789052,0.269098945279201,0.2681977372190834,0.2706481239375949,0.2665466874344182,0.2694952335035601,0.267033259947116,0.2659840249039843,0.2869745084732754,0.2236928969856033,0.2257297089597049,0.2358058574558537,0.2261184350216593,0.2263332443989065,0.2341743676311444,0.1926175908770689,0.2088640516042594,21.07438280686977,0.229604516571821,0.2294339607156421,23.70052814192584,0.2317446975424535,0.2317019648677966,21.803154894059663,0.2106065926069826,39.678282047155534,169.74891364122803,0.238533515928063,59.037045192195606,0.2372794747123086,0.2391187805031376,0.2423205499101068,0.2427395095497029,0.244729056794426,46.05800848871099,0.2412331755505303,12.447631858407368,35.50952344103807,0.2408127601610638,0.2418029832953058,0.2382532781426337,0.2358624834485046,35.92185622920726,0.2241689050711064
2020-05-04 09:00:00-07:00,0.5171720412289691,54.09619551255017,0.5124301027779047,26.08269223139535,0.502197840891329,30.885167214816736,0.5200860523397494,13.938306202705284,0.5179408262764684,0.514471436231214,0.5268883566990304,0.5189886658721751,0.5127449368646055,0.5127950010561297,0.51275198905052,0.5127115985121946,0.5103393754830745,47.767765545215774,0.5039586362263964,0.4925737117456536,0.4956556284041652,0.4788771931516933,0.478239703761705,45.00235612397644,0.4957020345488229,33.0137555009516,0.5024356125504208,0.4763321697680221,0.4818524714715645,0.5023220459720438,0.5022597644915513,0.5289369914722647,0.5288960892580078,0.5321672343728089,0.5119424665045857,0.5216923665755322,0.5271246422948651,0.5556023117979656,0.5463293663580169,0.5205262669269398,0.5204526944085605,0.5204514964324735,208.20969082037905,0.5205242270509476,0.5058745449756321,6.677543993678343,0.5148174809141018,0.5138652240845535,64.28453953297763,0.5112827179671879,0.510521091119479,0.5099037210242966,0.5135918746178834,0.5067386711966678,0.514084262043597,0.5069411584147373,0.5066021630791031,0.5322303462232546,0.4665949777214694,0.466364935837961,0.4725426904272525,0.4677821792360162,0.4682558502909327,0.4737390804674224,0.4318257764677832,0.4404337069711503,44.43976103338907,0.4702516088366528,0.4710399889056151,48.65843085395004,0.4710172603772012,0.4709619430314818,44.31751883926244,0.4542736836902771,85.5851620072482,366.14458905436334,0.4737327810814199,117.24886331765144,0.4744496054564032,0.4768821097136411,0.4788633944612767,0.4793533514157282,0.481348372382177,90.5897636823257,0.4861675879977654,25.086247540684692,71.56386895327105,0.4764704487394949,0.4842273502862482,0.4856879370465408,0.4725729582429475,71.97286154040091,0.4749818840209088
2020-05-04 10:00:00-07:00,0.7271498961757488,76.05987913998332,0.7200097992317065,36.64849878089386,0.716347505218335,44.055371570927605,0.7329705801048922,19.643611546811112,0.7307143467223247,0.7268135477804895,0.7330963968881917,0.7266777143217958,0.7237088809989605,0.7237182103238549,0.7236721051558559,0.7236654576647145,0.7209878377146688,67.48446161009299,0.716993921244371,0.7091196140080097,0.7129961021250664,0.6904481295175515,0.6900067271156796,64.92963302158545,0.7135492259639495,47.52237844919904,0.7167679289086284,0.686719396762511,0.7010814057263658,0.7192332841332937,0.716398767860499,0.7397985197606989,0.7398739092999198,0.7423260989601,0.7221308659968045,0.7338566136006033,0.7405745584629373,0.7627476184046894,0.7514685843447494,0.736066017336252,0.7359737835328474,0.736012593501578,294.41030847526827,0.7360257711881707,0.7177860561295154,9.474775940909602,0.731734699403767,0.7301772072767972,91.34516863032734,0.7303626447589235,0.7338365905385149,0.7335490352445118,0.736855727037308,0.728413745768178,0.7403229054757222,0.7285999777417145,0.7288312581299008,0.742370111074134,0.7018791261983143,0.7016995932668081,0.6975442867332907,0.6981035006379368,0.6989943166235435,0.6999896799822917,0.641424255995404,0.653221822186811,65.91008185864924,0.6985774758475005,0.7025660898289613,72.5750770793317,0.7025857339832486,0.7025041152765285,66.10563724752133,0.6775131933011914,127.64348561794446,546.0756338007603,0.6974908577539887,172.6289872941122,0.701380655182162,0.7033654641226902,0.7066310913453262,0.7072644667649318,0.7030342598965611,132.3110477125328,0.71289255202161,36.78525568431508,104.93778365758098,0.7019905627212116,0.7155402968427704,0.7112178921229498,0.6975334099428421,106.23433833429486,0.7002943353009786
2020-05-04 11:00:00-07:00,0.8737871724053285,91.39813823359736,0.8662213019624682,44.09066426988963,0.8673640860191195,53.34289129017585,0.881075320171217,23.612818580588616,0.8782195976415537,0.8744644122416811,0.8768894236576058,0.8698710910933768,0.8697880729244403,0.8697685190713393,0.8697220615834172,0.869739289733471,0.8665567115709605,81.10970820304189,0.8668798315343074,0.8641235366432141,0.8687948422483454,0.8408848818695253,0.8405959925186113,79.10008289600131,0.86969952246909,57.92198819644139,0.8675358353425694,0.8362862571935166,0.8608201796164024,0.8733798224496153,0.8674058110050584,0.8901269932664436,0.8902818536807761,0.8944190729165551,0.871499815409877,0.8864747998171177,0.894175931539377,0.9147522337691546,0.9015910837288164,0.8910732942245724,0.8909702840702465,0.8910367695901864,356.4026824236464,0.891006706059116,0.8687008989731678,11.466851866445817,0.8878656669953918,0.8855363006273314,110.78059120847917,0.8876995092138289,0.8942297960529081,0.8941927800857695,0.8990586099635054,0.8878646280044928,0.9036328786990074,0.8880339023223922,0.8886683610383124,0.8944458781002628,0.8754613951451921,0.8753199381361205,0.8693873824477539,0.8731617700978398,0.8743708866949857,0.8682287468517068,0.8397946862535043,0.8232950655055598,83.07047210951099,0.8741527273590155,0.8777252380310469,90.66901708860712,0.8777766700216896,0.8776750281209569,82.58922014618204,0.8358320522733709,157.47075864830308,673.6806341323369,0.8652044633320233,214.13810467467576,0.8719217929335424,0.8723811231430656,0.8772520375964884,0.8779816926015783,0.8686116610415581,163.47271460802122,0.8811656652955897,45.46814832925243,129.7075859315108,0.8704597693734315,0.8868325674727211,0.8739238165342567,0.8693463800650609,132.40145368390878,0.8621541408057829
2020-05-04 12:00:00-07:00,0.9475873703218368,99.11763893566412,0.9404398174050091,47.868386705914965,0.9511631463061324,58.49653349782714,0.956105860945472,25.623637073338653,0.9535928374294288,0.95140434582216,0.9579875924898829,0.9506713063806492,0.944974741531122,0.9449409317308288,0.9448952588335936,0.9449242424272136,0.9416085619961144,88.1345614028363,0.9482593936394124,0.9565576916249912,0.96,0.927936390515765,0.92772388237684,87.29881733166064,0.96,63.93599999999999,0.9537706213328786,0.9250903386437784,0.954695714510684,0.96,0.9511995659706324,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,384.0,0.96,0.956941072904495,12.631622162339331,0.96,0.96,120.096,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.9088333311841752,0.8957659682764073,90.38278619908952,0.96,0.96,99.168,0.96,0.96,90.33599999999998,0.9287514251983736,174.9767685073736,748.5736487098892,0.96,237.6,0.96,0.96,0.96,0.96,0.96,180.672,0.96,49.536,141.31199999999998,0.96,0.96,0.96,0.96,146.208,0.9580692355149136
2020-05-04 13:00:00-07:00,0.96,100.416,0.96,48.864,0.96,59.04,0.96,25.728,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,89.856,0.96,0.96,0.96,0.9579268475035424,0.9578011158038028,90.12908499713784,0.96,63.93599999999999,0.96,0.9580534650198372,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,384.0,0.96,0.96,12.672,0.96,0.96,120.096,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,96.864,0.96,0.96,99.168,0.96,0.96,90.33599999999998,0.96,180.864,773.76,0.96,237.6,0.96,0.96,0.96,0.96,0.96,180.672,0.96,49.536,141.31199999999998,0.96,0.96,0.96,0.96,146.208,0.96
2020-05-04 14:00:00-07:00,0.9375698248995622,98.0698036844942,0.92925583817449,47.29912216308154,0.9381135595905702,57.69398391482007,0.947601227886,25.3957129073448,0.9424180974875505,0.9374471416776488,0.9511955847767364,0.9460879304366684,0.931834264329996,0.9317831375758784,0.9317514048617817,0.931794033682026,0.933259159081102,87.35305728999113,0.935466394885048,0.949646064047849,0.952941958558947,0.9277016263173904,0.9276980027438017,87.29638205819172,0.954014837668849,63.53738818874534,0.9472469211327628,0.9270944310813414,0.9597962917205896,0.95641511309559,0.9381292033245818,0.96,0.96,0.96,0.9522497400754109,0.96,0.96,0.96,0.96,0.96,0.96,0.96,384.0,0.96,0.946123518285176,12.48883044136432,0.96,0.96,120.096,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.9552676162880585,96.3865024834651,0.96,0.96,99.168,0.96,0.96,90.33599999999998,0.9466916422736628,178.35670540435808,763.0334636725722,0.96,237.6,0.96,0.96,0.96,0.96,0.96,180.672,0.96,49.536,141.31199999999998,0.96,0.96,0.96,0.96,146.208,0.96
2020-05-04 15:00:00-07:00,0.8355404325554412,87.39752924529914,0.829330738083269,42.21293456843839,0.8393424874591102,51.61956297873528,0.8432744172521095,22.599754382356537,0.8392629907613014,0.836210385595529,0.8449832314920762,0.8387190332998232,0.8312022641995533,0.8311407124664724,0.8311264453272916,0.8311768163833547,0.8321284054556379,77.8872187506477,0.8368780994906949,0.850113246489056,0.8524907663753912,0.8367725311216477,0.836968396192999,78.7587260817612,0.8534113105126542,56.83719328014276,0.8485386043639005,0.8352971525262277,0.8656132091410563,0.8546445950435227,0.839336799723241,0.8681048202369147,0.8683173350642098,0.8707416642627711,0.8468950354786988,0.8653614202862484,0.8703889339250304,0.8688026529329581,0.8595111829203246,0.8669723283532551,0.8669250701679185,0.866994566635851,346.7605399851873,0.8669013499629682,0.8423640110009107,11.11920494521202,0.8664716061408391,0.8642541436884081,108.11819337541984,0.8666168572067703,0.8728443973638029,0.8733128906382716,0.8805124178493992,0.8682951619870943,0.8867883752028057,0.867406374898936,0.869256679934499,0.8707130660897636,0.9252443832186212,0.9252432188976464,0.8965138924563155,0.9136464085597672,0.914646116068169,0.8997391061992486,0.92659454028898,0.8794146156098859,88.73293471503749,0.9079653298136576,0.911339752863204,94.14139647076895,0.9114123721658274,0.9113406583975706,85.75715595521139,0.8651645835584286,162.99700754240797,697.3226543480935,0.8903618559956381,220.36455935892045,0.8990578830426942,0.8963292792391175,0.8963115199829785,0.8967281171154806,0.8841658942611069,166.4000212999403,0.8976547867116312,46.31898699432017,132.1347846039521,0.8883918890047645,0.9091598526062564,0.8895910631428613,0.8964484659984358,136.52910137156178,0.8776553169418516
