datetime,year,day,70,71,72
3/7/2020 14:00,2020,3/7/2021,0.808153477,0.71800807,0.776756295
3/7/2020 15:00,2020,3/7/2021,0.682653877,0.559052957,0.633754613
3/7/2020 16:00,2020,3/7/2021,0.345323741,0.237820998,0.378288535
3/7/2020 17:00,2020,3/7/2021,0,0,0
3/7/2020 18:00,2020,3/7/2021,0,0,0
3/7/2020 19:00,2020,3/7/2021,0,0,0
3/7/2020 20:00,2020,3/7/2021,0,0,0
3/7/2020 21:00,2020,3/7/2021,0,0,0
3/7/2020 22:00,2020,3/7/2021,0,0,0
3/7/2020 23:00,2020,3/7/2021,0,0,0
3/8/2020 0:00,2020,3/7/2021,0,0,0
3/8/2020 1:00,2020,3/8/2021,0,0,0
3/8/2020 2:00,2020,3/8/2021,0,0,0
3/8/2020 3:00,2020,3/8/2021,0,0,0
3/8/2020 4:00,2020,3/8/2021,0,0,0
3/8/2020 5:00,2020,3/8/2021,0,0,0
3/8/2020 6:00,2020,3/8/2021,0.430055955,0.316826625,0.277654845
3/8/2020 7:00,2020,3/8/2021,0.675459632,0.528405446,0.579389395
3/8/2020 8:00,2020,3/8/2021,0.760191847,0.651749547,0.668155124
3/8/2020 9:00,2020,3/8/2021,0.788968825,0.733431314,0.648775653
3/8/2020 10:00,2020,3/8/2021,0.795363709,0.771007321,0.561674919
3/8/2020 11:00,2020,3/8/2021,0.697042366,0.775581094,0.544949939
3/8/2020 12:00,2020,3/8/2021,0.754596323,0.767290334,0.604322481
3/8/2020 13:00,2020,3/8/2021,0.706634692,0.733696363,0.656420846
3/8/2020 14:00,2020,3/8/2021,0.585131894,0.671628728,0.63364471
3/8/2020 15:00,2020,3/8/2021,0.495603517,0.50888631,0.489427757
3/8/2020 16:00,2020,3/8/2021,0.23501199,0.222906358,0.274728998
3/8/2020 17:00,2020,3/8/2021,0,0,0
3/8/2020 18:00,2020,3/8/2021,0,0,0
3/8/2020 19:00,2020,3/8/2021,0,0,0
3/8/2020 20:00,2020,3/8/2021,0,0,0
3/8/2020 21:00,2020,3/8/2021,0,0,0
3/8/2020 22:00,2020,3/8/2021,0,0,0
3/8/2020 23:00,2020,3/8/2021,0,0,0
3/9/2020 0:00,2020,3/8/2021,0,0,0
3/9/2020 1:00,2020,3/9/2021,0,0,0
3/9/2020 2:00,2020,3/9/2021,0,0,0
3/9/2020 3:00,2020,3/9/2021,0,0,0
3/9/2020 4:00,2020,3/9/2021,0,0,0
3/9/2020 5:00,2020,3/9/2021,0,0,0
3/9/2020 6:00,2020,3/9/2021,0.307753797,0.21213666,0.096912779
3/9/2020 7:00,2020,3/9/2021,0.176658673,0.297354087,0.132332996
3/9/2020 8:00,2020,3/9/2021,0.183053557,0.379399756,0.240799523
3/9/2020 9:00,2020,3/9/2021,0.637889688,0.357057691,0.271007208
3/9/2020 10:00,2020,3/9/2021,0.641886491,0.322718755,0.445181248
3/9/2020 11:00,2020,3/9/2021,0.71942446,0.319642232,0.507129164
3/9/2020 12:00,2020,3/9/2021,0.670663469,0.310542297,0.268293484
3/9/2020 13:00,2020,3/9/2021,0.549160671,0.531352069,0.366324679
3/9/2020 14:00,2020,3/9/2021,0.629896083,0.605116837,0.40813729
3/9/2020 15:00,2020,3/9/2021,0.568345324,0.230272077,0.375863889
3/9/2020 16:00,2020,3/9/2021,0.32773781,0.071131006,0.181426447
3/9/2020 17:00,2020,3/9/2021,0,0,0
3/9/2020 18:00,2020,3/9/2021,0,0,0
3/9/2020 19:00,2020,3/9/2021,0,0,0
3/9/2020 20:00,2020,3/9/2021,0,0,0
3/9/2020 21:00,2020,3/9/2021,0,0,0
3/9/2020 22:00,2020,3/9/2021,0,0,0
3/9/2020 23:00,2020,3/9/2021,0,0,0
3/10/2020 0:00,2020,3/9/2021,0,0,0
3/10/2020 1:00,2020,3/10/2021,0,0,0
3/10/2020 2:00,2020,3/10/2021,0,0,0
3/10/2020 3:00,2020,3/10/2021,0,0,0
3/10/2020 4:00,2020,3/10/2021,0,0,0
3/10/2020 5:00,2020,3/10/2021,0,0,0
3/10/2020 6:00,2020,3/10/2021,0.37490008,0.308080637,0.275282851
3/10/2020 7:00,2020,3/10/2021,0.633892886,0.530587143,0.525890106
3/10/2020 8:00,2020,3/10/2021,0.807354117,0.684149453,0.597528133
3/10/2020 9:00,2020,3/10/2021,0.842525979,0.755163578,0.645030578
3/10/2020 10:00,2020,3/10/2021,0.802557954,0.819777381,0.679314796
3/10/2020 11:00,2020,3/10/2021,0.79696243,0.836801887,0.635045621
3/10/2020 12:00,2020,3/10/2021,0.847322142,0.829349843,0.407482784
3/10/2020 13:00,2020,3/10/2021,0.842525979,0.792714328,0.443074379
3/10/2020 14:00,2020,3/10/2021,0.764188649,0.704329815,0.396326963
3/10/2020 15:00,2020,3/10/2021,0.617905675,0.488100394,0.51361952
3/10/2020 16:00,2020,3/10/2021,0.157474021,0.199523393,0.35421238
3/10/2020 17:00,2020,3/10/2021,0,0,0
3/10/2020 18:00,2020,3/10/2021,0,0,0
3/10/2020 19:00,2020,3/10/2021,0,0,0
3/10/2020 20:00,2020,3/10/2021,0,0,0
3/10/2020 21:00,2020,3/10/2021,0,0,0
3/10/2020 22:00,2020,3/10/2021,0,0,0
3/10/2020 23:00,2020,3/10/2021,0,0,0
3/11/2020 0:00,2020,3/10/2021,0,0,0
3/11/2020 1:00,2020,3/11/2021,0,0,0
3/11/2020 2:00,2020,3/11/2021,0,0,0
3/11/2020 3:00,2020,3/11/2021,0,0,0
3/11/2020 4:00,2020,3/11/2021,0,0,0
3/11/2020 5:00,2020,3/11/2021,0,0,0
3/11/2020 6:00,2020,3/11/2021,0.000799361,0.3226114,0.305072277
3/11/2020 7:00,2020,3/11/2021,0.213429257,0.587237694,0.62214046
3/11/2020 8:00,2020,3/11/2021,0.497202238,0.730233989,0.758420719
3/11/2020 9:00,2020,3/11/2021,0.865707434,0.812557415,0.80853799
3/11/2020 10:00,2020,3/11/2021,0.881694644,0.852232658,0.823342128
3/11/2020 11:00,2020,3/11/2021,0.863309353,0.866487831,0.823660977
3/11/2020 12:00,2020,3/11/2021,0.879296563,0.847600463,0.820743779
3/11/2020 13:00,2020,3/11/2021,0.853717026,0.815417225,0.809930531
3/11/2020 14:00,2020,3/11/2021,0.818545164,0.736501493,0.802623227
3/11/2020 15:00,2020,3/11/2021,0.697841727,0.578128052,0.696269158
3/11/2020 16:00,2020,3/11/2021,0.377298161,0.262949881,0.442689272
3/11/2020 17:00,2020,3/11/2021,0,0,0
3/11/2020 18:00,2020,3/11/2021,0,0,0
3/11/2020 19:00,2020,3/11/2021,0,0,0
3/11/2020 20:00,2020,3/11/2021,0,0,0
3/11/2020 21:00,2020,3/11/2021,0,0,0
3/11/2020 22:00,2020,3/11/2021,0,0,0
3/11/2020 23:00,2020,3/11/2021,0,0,0
3/12/2020 0:00,2020,3/11/2021,0,0,0
3/12/2020 1:00,2020,3/12/2021,0,0,0
3/12/2020 2:00,2020,3/12/2021,0,0,0
3/12/2020 3:00,2020,3/12/2021,0,0,0
3/12/2020 4:00,2020,3/12/2021,0,0,0
3/12/2020 5:00,2020,3/12/2021,0,0,0
3/12/2020 6:00,2020,3/12/2021,0.426059153,0.306716683,0.318383929
3/12/2020 7:00,2020,3/12/2021,0.70263789,0.557005868,0.616121786
3/12/2020 8:00,2020,3/12/2021,0.810551559,0.712877474,0.762529915
3/12/2020 9:00,2020,3/12/2021,0.856115108,0.794339934,0.831242943
3/12/2020 10:00,2020,3/12/2021,0.873701039,0.831333459,0.866647756
3/12/2020 11:00,2020,3/12/2021,0.86011191,0.839956536,0.871770676
3/12/2020 12:00,2020,3/12/2021,0.840927258,0.823398999,0.852230736
3/12/2020 13:00,2020,3/12/2021,0.757793765,0.795434518,0.821682932
3/12/2020 14:00,2020,3/12/2021,0.772981615,0.698043121,0.759971785
3/12/2020 15:00,2020,3/12/2021,0.228617106,0.451439302,0.693575955
3/12/2020 16:00,2020,3/12/2021,0.131095124,0.170134739,0.422385875
3/12/2020 17:00,2020,3/12/2021,0,0,0
3/12/2020 18:00,2020,3/12/2021,0,0,0
3/12/2020 19:00,2020,3/12/2021,0,0,0
3/12/2020 20:00,2020,3/12/2021,0,0,0
3/12/2020 21:00,2020,3/12/2021,0,0,0
3/12/2020 22:00,2020,3/12/2021,0,0,0
3/12/2020 23:00,2020,3/12/2021,0,0,0
3/13/2020 0:00,2020,3/12/2021,0,0,0
3/13/2020 1:00,2020,3/13/2021,0,0,0
3/13/2020 2:00,2020,3/13/2021,0,0,0
3/13/2020 3:00,2020,3/13/2021,0,0,0
3/13/2020 4:00,2020,3/13/2021,0,0,0
3/13/2020 5:00,2020,3/13/2021,0,0,0
3/13/2020 6:00,2020,3/13/2021,0.492406075,0.362183613,0.305302304
3/13/2020 7:00,2020,3/13/2021,0.738609113,0.617476003,0.36479139
3/13/2020 8:00,2020,3/13/2021,0.840927258,0.769373918,0.517265066
3/13/2020 9:00,2020,3/13/2021,0.784172662,0.847666398,0.634497201
3/13/2020 10:00,2020,3/13/2021,0.190247802,0.859079216,0.564226433
3/13/2020 11:00,2020,3/13/2021,0.175059952,0.792410717,0.51586433
3/13/2020 12:00,2020,3/13/2021,0.1254996,0.807168593,0.476495343
3/13/2020 13:00,2020,3/13/2021,0.040767386,0.692241371,0.491738142
3/13/2020 14:00,2020,3/13/2021,0.01518785,0.586708926,0.325215748
3/13/2020 15:00,2020,3/13/2021,0.681854516,0.540421392,0.237734601
3/13/2020 16:00,2020,3/13/2021,0.381294964,0.218739961,0.192265024
3/13/2020 17:00,2020,3/13/2021,0,0,0
3/13/2020 18:00,2020,3/13/2021,0,0,0
3/13/2020 19:00,2020,3/13/2021,0,0,0
3/13/2020 20:00,2020,3/13/2021,0,0,0
3/13/2020 21:00,2020,3/13/2021,0,0,0
3/13/2020 22:00,2020,3/13/2021,0,0,0
3/13/2020 23:00,2020,3/13/2021,0,0,0
3/14/2020 0:00,2020,3/13/2021,0,0,0
3/14/2020 1:00,2020,3/14/2021,0,0,0
3/14/2020 2:00,2020,3/14/2021,0,0,0
3/14/2020 3:00,2020,3/14/2021,0,0,0
3/14/2020 4:00,2020,3/14/2021,0,0,0
3/14/2020 5:00,2020,3/14/2021,0,0,0
3/14/2020 6:00,2020,3/14/2021,0.06235012,0.118856075,0.163508741
3/14/2020 7:00,2020,3/14/2021,0.001598721,0.240690853,0.434216357
3/14/2020 8:00,2020,3/14/2021,0.007194245,0.158155251,0.559047719
3/14/2020 9:00,2020,3/14/2021,0.302957634,0.296869465,0.73216785
3/14/2020 10:00,2020,3/14/2021,0.315747402,0.499834585,0.646483385
3/14/2020 11:00,2020,3/14/2021,0.050359712,0.426133763,0.561051687
3/14/2020 12:00,2020,3/14/2021,0.099920064,0.364636318,0.559010136
3/14/2020 13:00,2020,3/14/2021,0.163069544,0.228511293,0.604068293
3/14/2020 14:00,2020,3/14/2021,0.48361311,0.432039344,0.722637619
3/14/2020 15:00,2020,3/14/2021,0.3117506,0.509448151,0.625928234
3/14/2020 16:00,2020,3/14/2021,0,0.226133284,0.420892987
3/14/2020 17:00,2020,3/14/2021,0,0,0
3/14/2020 18:00,2020,3/14/2021,0,0,0
3/14/2020 19:00,2020,3/14/2021,0,0,0
3/14/2020 20:00,2020,3/14/2021,0,0,0
3/14/2020 21:00,2020,3/14/2021,0,0,0
3/14/2020 22:00,2020,3/14/2021,0,0,0
3/14/2020 23:00,2020,3/14/2021,0,0,0
3/15/2020 0:00,2020,3/14/2021,0,0,0
3/15/2020 1:00,2020,3/15/2021,0,0,0
3/15/2020 2:00,2020,3/15/2021,0,0,0
3/15/2020 3:00,2020,3/15/2021,0,0,0
3/15/2020 4:00,2020,3/15/2021,0,0,0
3/15/2020 5:00,2020,3/15/2021,0,0,0
3/15/2020 6:00,2020,3/15/2021,0.542765787,0.381360345,0.354335092
3/15/2020 7:00,2020,3/15/2021,0.784972022,0.604486182,0.662868252
3/15/2020 8:00,2020,3/15/2021,0.882494005,0.661400391,0.803032931
3/15/2020 9:00,2020,3/15/2021,0.913669065,0.776147423,0.8674138
3/15/2020 10:00,2020,3/15/2021,0.920863309,0.797432225,0.858079324
3/15/2020 11:00,2020,3/15/2021,0.836930456,0.681183565,0.794635899
3/15/2020 12:00,2020,3/15/2021,0.037569944,0.466975878,0.760363387
3/15/2020 13:00,2020,3/15/2021,0.737809752,0.540946806,0.533969822
3/15/2020 14:00,2020,3/15/2021,0.776978417,0.482592706,0.517170636
3/15/2020 15:00,2020,3/15/2021,0.722621902,0.527779001,0.229287206
3/15/2020 16:00,2020,3/15/2021,0.404476419,0.278099779,0.11185715
3/15/2020 17:00,2020,3/15/2021,0,0,0
3/15/2020 18:00,2020,3/15/2021,0,0,0
3/15/2020 19:00,2020,3/15/2021,0,0,0
3/15/2020 20:00,2020,3/15/2021,0,0,0
3/15/2020 21:00,2020,3/15/2021,0,0,0
3/15/2020 22:00,2020,3/15/2021,0,0,0
3/15/2020 23:00,2020,3/15/2021,0,0,0
3/16/2020 0:00,2020,3/15/2021,0,0,0
3/16/2020 1:00,2020,3/16/2021,0,0,0
3/16/2020 2:00,2020,3/16/2021,0,0,0
3/16/2020 3:00,2020,3/16/2021,0,0,0
3/16/2020 4:00,2020,3/16/2021,0,0,0
3/16/2020 5:00,2020,3/16/2021,0,0,0
3/16/2020 6:00,2020,3/16/2021,0.518784972,0.377763866,0.374276372
3/16/2020 7:00,2020,3/16/2021,0.717825739,0.58878378,0.645715883
3/16/2020 8:00,2020,3/16/2021,0.827338129,0.720902687,0.762005059
3/16/2020 9:00,2020,3/16/2021,0.85931255,0.776664858,0.818016897
3/16/2020 10:00,2020,3/16/2021,0.856914468,0.810672949,0.828715585
3/16/2020 11:00,2020,3/16/2021,0.844924061,0.833826331,0.833954405
3/16/2020 12:00,2020,3/16/2021,0.827338129,0.811615534,0.820583305
3/16/2020 13:00,2020,3/16/2021,0.832933653,0.791183972,0.805571166
3/16/2020 14:00,2020,3/16/2021,0.824940048,0.758139441,0.806276765
3/16/2020 15:00,2020,3/16/2021,0.665067946,0.586244903,0.674233722
3/16/2020 16:00,2020,3/16/2021,0.395683453,0.288464312,0.460283826
3/16/2020 17:00,2020,3/16/2021,0,0,0
3/16/2020 18:00,2020,3/16/2021,0,0,0
3/16/2020 19:00,2020,3/16/2021,0,0,0
3/16/2020 20:00,2020,3/16/2021,0,0,0
3/16/2020 21:00,2020,3/16/2021,0,0,0
3/16/2020 22:00,2020,3/16/2021,0,0,0
3/16/2020 23:00,2020,3/16/2021,0,0,0
3/17/2020 0:00,2020,3/16/2021,0,0,0
3/17/2020 1:00,2020,3/17/2021,0,0,0
3/17/2020 2:00,2020,3/17/2021,0,0,0
3/17/2020 3:00,2020,3/17/2021,0,0,0
3/17/2020 4:00,2020,3/17/2021,0,0,0
3/17/2020 5:00,2020,3/17/2021,0,0,0
3/17/2020 6:00,2020,3/17/2021,0.527577938,0.387316351,0.37477809
3/17/2020 7:00,2020,3/17/2021,0.73381295,0.598655966,0.622564676
3/17/2020 8:00,2020,3/17/2021,0.801758593,0.729722728,0.752610029
3/17/2020 9:00,2020,3/17/2021,0.825739408,0.788919023,0.810450222
3/17/2020 10:00,2020,3/17/2021,0.840127898,0.829432284,0.836126014
3/17/2020 11:00,2020,3/17/2021,0.853717026,0.822411746,0.77872998
3/17/2020 12:00,2020,3/17/2021,0.84332534,0.801681627,0.621756367
3/17/2020 13:00,2020,3/17/2021,0.828936851,0.781895904,0.444051737
3/17/2020 14:00,2020,3/17/2021,0.759392486,0.724194803,0.417928601
3/17/2020 15:00,2020,3/17/2021,0.683453237,0.565240846,0.392581862
3/17/2020 16:00,2020,3/17/2021,0.402877698,0.278684127,0.312330052
3/17/2020 17:00,2020,3/17/2021,0,0,0
3/17/2020 18:00,2020,3/17/2021,0,0,0
3/17/2020 19:00,2020,3/17/2021,0,0,0
3/17/2020 20:00,2020,3/17/2021,0,0,0
3/17/2020 21:00,2020,3/17/2021,0,0,0
3/17/2020 22:00,2020,3/17/2021,0,0,0
3/17/2020 23:00,2020,3/17/2021,0,0,0
3/18/2020 0:00,2020,3/17/2021,0,0,0
3/18/2020 1:00,2020,3/18/2021,0,0,0
3/18/2020 2:00,2020,3/18/2021,0,0,0
3/18/2020 3:00,2020,3/18/2021,0,0,0
3/18/2020 4:00,2020,3/18/2021,0,0,0
3/18/2020 5:00,2020,3/18/2021,0,0,0
3/18/2020 6:00,2020,3/18/2021,0.53077538,0.386699815,0.396815697
3/18/2020 7:00,2020,3/18/2021,0.745003997,0.616210353,0.647402863
3/18/2020 8:00,2020,3/18/2021,0.818545164,0.752232721,0.758853821
3/18/2020 9:00,2020,3/18/2021,0.836930456,0.813001683,0.805090228
3/18/2020 10:00,2020,3/18/2021,0.82813749,0.836394572,0.810730406
3/18/2020 11:00,2020,3/18/2021,0.822541966,0.827966602,0.792402412
3/18/2020 12:00,2020,3/18/2021,0.798561151,0.814839045,0.7857297
3/18/2020 13:00,2020,3/18/2021,0.790567546,0.782822356,0.787416594
3/18/2020 14:00,2020,3/18/2021,0.792166267,0.709696221,0.789538798
3/18/2020 15:00,2020,3/18/2021,0.681055156,0.575759331,0.685584504
3/18/2020 16:00,2020,3/18/2021,0.407673861,0.292313832,0.47426109
3/18/2020 17:00,2020,3/18/2021,0,0,0
3/18/2020 18:00,2020,3/18/2021,0,0,0
3/18/2020 19:00,2020,3/18/2021,0,0,0
3/18/2020 20:00,2020,3/18/2021,0,0,0
3/18/2020 21:00,2020,3/18/2021,0,0,0
3/18/2020 22:00,2020,3/18/2021,0,0,0
3/18/2020 23:00,2020,3/18/2021,0,0,0
3/19/2020 0:00,2020,3/18/2021,0,0,0
3/19/2020 1:00,2020,3/19/2021,0,0,0
3/19/2020 2:00,2020,3/19/2021,0,0,0
3/19/2020 3:00,2020,3/19/2021,0,0,0
3/19/2020 4:00,2020,3/19/2021,0,0,0
3/19/2020 5:00,2020,3/19/2021,0,0,0
3/19/2020 6:00,2020,3/19/2021,0.489208633,0.390346669,0.364760884
3/19/2020 7:00,2020,3/19/2021,0.661071143,0.583249805,0.600529546
3/19/2020 8:00,2020,3/19/2021,0.760991207,0.695369136,0.714701808
3/19/2020 9:00,2020,3/19/2021,0.79616307,0.736025586,0.745411708
3/19/2020 10:00,2020,3/19/2021,0.803357314,0.752863305,0.745265186
3/19/2020 11:00,2020,3/19/2021,0.798561151,0.749571702,0.719077835
3/19/2020 12:00,2020,3/19/2021,0.792166267,0.711424401,0.722648266
3/19/2020 13:00,2020,3/19/2021,0.724220624,0.669099691,0.759786305
3/19/2020 14:00,2020,3/19/2021,0.601918465,0.585797584,0.732681649
3/19/2020 15:00,2020,3/19/2021,0.466027178,0.472790056,0.549255234
3/19/2020 16:00,2020,3/19/2021,0.263788969,0.21894397,0.345040346
3/19/2020 17:00,2020,3/19/2021,0,0,0
3/19/2020 18:00,2020,3/19/2021,0,0,0
3/19/2020 19:00,2020,3/19/2021,0,0,0
3/19/2020 20:00,2020,3/19/2021,0,0,0
3/19/2020 21:00,2020,3/19/2021,0,0,0
3/19/2020 22:00,2020,3/19/2021,0,0,0
3/19/2020 23:00,2020,3/19/2021,0,0,0
3/20/2020 0:00,2020,3/19/2021,0,0,0
3/20/2020 1:00,2020,3/20/2021,0,0,0
3/20/2020 2:00,2020,3/20/2021,0,0,0
3/20/2020 3:00,2020,3/20/2021,0,0,0
3/20/2020 4:00,2020,3/20/2021,0,0,0
3/20/2020 5:00,2020,3/20/2021,0,0,0
3/20/2020 6:00,2020,3/20/2021,0.35891287,0.361567719,0.389661696
3/20/2020 7:00,2020,3/20/2021,0.621902478,0.577831734,0.646883056
3/20/2020 8:00,2020,3/20/2021,0.794564349,0.714955448,0.77041797
3/20/2020 9:00,2020,3/20/2021,0.829736211,0.788630331,0.750195814
3/20/2020 10:00,2020,3/20/2021,0.816147082,0.833463416,0.646273193
3/20/2020 11:00,2020,3/20/2021,0.808153477,0.842872587,0.520146194
3/20/2020 12:00,2020,3/20/2021,0.799360512,0.829909266,0.312782946
3/20/2020 13:00,2020,3/20/2021,0.786570743,0.793851777,0.307964335
3/20/2020 14:00,2020,3/20/2021,0.776978417,0.711112053,0.27310881
3/20/2020 15:00,2020,3/20/2021,0.691446843,0.587580975,0.431423309
3/20/2020 16:00,2020,3/20/2021,0.414068745,0.306091424,0.312878929
3/20/2020 17:00,2020,3/20/2021,0,0,0
3/20/2020 18:00,2020,3/20/2021,0,0,0
3/20/2020 19:00,2020,3/20/2021,0,0,0
3/20/2020 20:00,2020,3/20/2021,0,0,0
3/20/2020 21:00,2020,3/20/2021,0,0,0
3/20/2020 22:00,2020,3/20/2021,0,0,0
3/20/2020 23:00,2020,3/20/2021,0,0,0
3/21/2020 0:00,2020,3/20/2021,0,0,0
3/21/2020 1:00,2020,3/21/2021,0,0,0
3/21/2020 2:00,2020,3/21/2021,0,0,0
3/21/2020 3:00,2020,3/21/2021,0,0,0
3/21/2020 4:00,2020,3/21/2021,0,0,0
3/21/2020 5:00,2020,3/21/2021,0,0,0
3/21/2020 6:00,2020,3/21/2021,0.410071942,0.279844809,0.342568269
3/21/2020 7:00,2020,3/21/2021,0.675459632,0.524573867,0.542326774
3/21/2020 8:00,2020,3/21/2021,0.826538769,0.761706508,0.656615189
3/21/2020 9:00,2020,3/21/2021,0.774580336,0.771978235,0.75927019
3/21/2020 10:00,2020,3/21/2021,0.705035971,0.690066406,0.683563559
3/21/2020 11:00,2020,3/21/2021,0.339728217,0.485426988,0.594874184
3/21/2020 12:00,2020,3/21/2021,0.2813749,0.388064644,0.554903059
3/21/2020 13:00,2020,3/21/2021,0.01518785,0.415223014,0.564337733
3/21/2020 14:00,2020,3/21/2021,0.104716227,0.303843738,0.533320571
3/21/2020 15:00,2020,3/21/2021,0.000799361,0.476496444,0.451510992
3/21/2020 16:00,2020,3/21/2021,0.020783373,0.268114739,0.347203641
3/21/2020 17:00,2020,3/21/2021,0,0,0
3/21/2020 18:00,2020,3/21/2021,0,0,0
3/21/2020 19:00,2020,3/21/2021,0,0,0
3/21/2020 20:00,2020,3/21/2021,0,0,0
3/21/2020 21:00,2020,3/21/2021,0,0,0
3/21/2020 22:00,2020,3/21/2021,0,0,0
3/21/2020 23:00,2020,3/21/2021,0,0,0
3/22/2020 0:00,2020,3/21/2021,0,0,0
3/22/2020 1:00,2020,3/22/2021,0,0,0
3/22/2020 2:00,2020,3/22/2021,0,0,0
3/22/2020 3:00,2020,3/22/2021,0,0,0
3/22/2020 4:00,2020,3/22/2021,0,0,0
3/22/2020 5:00,2020,3/22/2021,0,0,0
3/22/2020 6:00,2020,3/22/2021,0.309352518,0.17939586,0.320490986
3/22/2020 7:00,2020,3/22/2021,0.386890488,0.309795701,0.483002307
3/22/2020 8:00,2020,3/22/2021,0.588329337,0.313649583,0.62297661
3/22/2020 9:00,2020,3/22/2021,0.553956835,0.291003198,0.655057792
3/22/2020 10:00,2020,3/22/2021,0.095123901,0.244200034,0.652528426
3/22/2020 11:00,2020,3/22/2021,0.054356515,0.245119773,0.748311508
3/22/2020 12:00,2020,3/22/2021,0.038369305,0.308038509,0.761479533
3/22/2020 13:00,2020,3/22/2021,0.135091926,0.246602473,0.741038846
3/22/2020 14:00,2020,3/22/2021,0.633892886,0.258157515,0.706149042
3/22/2020 15:00,2020,3/22/2021,0.653876898,0.267314497,0.667316159
3/22/2020 16:00,2020,3/22/2021,0.401278977,0.085560537,0.486288109
3/22/2020 17:00,2020,3/22/2021,0,0,0
3/22/2020 18:00,2020,3/22/2021,0,0,0
3/22/2020 19:00,2020,3/22/2021,0,0,0
3/22/2020 20:00,2020,3/22/2021,0,0,0
3/22/2020 21:00,2020,3/22/2021,0,0,0
3/22/2020 22:00,2020,3/22/2021,0,0,0
3/22/2020 23:00,2020,3/22/2021,0,0,0
3/23/2020 0:00,2020,3/22/2021,0,0,0
3/23/2020 1:00,2020,3/23/2021,0,0,0
3/23/2020 2:00,2020,3/23/2021,0,0,0
3/23/2020 3:00,2020,3/23/2021,0,0,0
3/23/2020 4:00,2020,3/23/2021,0,0,0
3/23/2020 5:00,2020,3/23/2021,0,0,0
3/23/2020 6:00,2020,3/23/2021,0.553157474,0.405830482,0.402443946
3/23/2020 7:00,2020,3/23/2021,0.706634692,0.619262258,0.649069251
3/23/2020 8:00,2020,3/23/2021,0.824940048,0.743479473,0.791868137
3/23/2020 9:00,2020,3/23/2021,0.86011191,0.803237718,0.851148503
3/23/2020 10:00,2020,3/23/2021,0.866506795,0.846810258,0.878905337
3/23/2020 11:00,2020,3/23/2021,0.85931255,0.85892711,0.880306174
3/23/2020 12:00,2020,3/23/2021,0.850519584,0.849009422,0.850190272
3/23/2020 13:00,2020,3/23/2021,0.849720224,0.813596924,0.795367699
3/23/2020 14:00,2020,3/23/2021,0.801758593,0.755302116,0.728241369
3/23/2020 15:00,2020,3/23/2021,0.708233413,0.585613467,0.557193064
3/23/2020 16:00,2020,3/23/2021,0.439648281,0.30468274,0.393990643
3/23/2020 17:00,2020,3/23/2021,0,0,0
3/23/2020 18:00,2020,3/23/2021,0,0,0
3/23/2020 19:00,2020,3/23/2021,0,0,0
3/23/2020 20:00,2020,3/23/2021,0,0,0
3/23/2020 21:00,2020,3/23/2021,0,0,0
3/23/2020 22:00,2020,3/23/2021,0,0,0
3/23/2020 23:00,2020,3/23/2021,0,0,0
3/24/2020 0:00,2020,3/23/2021,0,0,0
3/24/2020 1:00,2020,3/24/2021,0,0,0
3/24/2020 2:00,2020,3/24/2021,0,0,0
3/24/2020 3:00,2020,3/24/2021,0,0,0
3/24/2020 4:00,2020,3/24/2021,0,0,0
3/24/2020 5:00,2020,3/24/2021,0,0,0
3/24/2020 6:00,2020,3/24/2021,0.318145484,0.388592155,0.425096909
3/24/2020 7:00,2020,3/24/2021,0.002398082,0.552878905,0.683930812
3/24/2020 8:00,2020,3/24/2021,0.017585931,0.626634571,0.817622746
3/24/2020 9:00,2020,3/24/2021,0.03197442,0.587718167,0.877197711
3/24/2020 10:00,2020,3/24/2021,0.152677858,0.510933693,0.89387298
3/24/2020 11:00,2020,3/24/2021,0.172661871,0.525165257,0.889761326
3/24/2020 12:00,2020,3/24/2021,0.548361311,0.653640681,0.879464679
3/24/2020 13:00,2020,3/24/2021,0.761790568,0.830279048,0.85961721
3/24/2020 14:00,2020,3/24/2021,0.486011191,0.748890726,0.821174048
3/24/2020 15:00,2020,3/24/2021,0.148681055,0.580698499,0.727996591
3/24/2020 16:00,2020,3/24/2021,0.431654676,0.329394809,0.507566171
3/24/2020 17:00,2020,3/24/2021,0,0,0
3/24/2020 18:00,2020,3/24/2021,0,0,0
3/24/2020 19:00,2020,3/24/2021,0,0,0
3/24/2020 20:00,2020,3/24/2021,0,0,0
3/24/2020 21:00,2020,3/24/2021,0,0,0
3/24/2020 22:00,2020,3/24/2021,0,0,0
3/24/2020 23:00,2020,3/24/2021,0,0,0
3/25/2020 0:00,2020,3/24/2021,0,0,0
3/25/2020 1:00,2020,3/25/2021,0,0,0
3/25/2020 2:00,2020,3/25/2021,0,0,0
3/25/2020 3:00,2020,3/25/2021,0,0,0
3/25/2020 4:00,2020,3/25/2021,0,0,0
3/25/2020 5:00,2020,3/25/2021,0,0,0
3/25/2020 6:00,2020,3/25/2021,0.566746603,0.426035635,0.429267178
3/25/2020 7:00,2020,3/25/2021,0.746602718,0.63547445,0.63743613
3/25/2020 8:00,2020,3/25/2021,0.81294964,0.759930232,0.739082423
3/25/2020 9:00,2020,3/25/2021,0.825739408,0.827420233,0.785703756
3/25/2020 10:00,2020,3/25/2021,0.819344524,0.861063946,0.813812689
3/25/2020 11:00,2020,3/25/2021,0.820943245,0.867422761,0.796751485
