datetime,year,day,66,67,68,69
2/26/2020 6:00,2020,2/26/2021,337.2,64.7,4.7,302.1
2/26/2020 7:00,2020,2/26/2021,167.5,45.7,3.2,265.2
2/26/2020 8:00,2020,2/26/2021,372,30.2,0.5,337.3
2/26/2020 9:00,2020,2/26/2021,181.5,4.7,4.4,196.6
2/26/2020 10:00,2020,2/26/2021,162,4.6,2.3,105.6
2/26/2020 11:00,2020,2/26/2021,155.4,8.8,0.1,57.4
2/26/2020 12:00,2020,2/26/2021,165.5,7.6,0.3,21.4
2/26/2020 13:00,2020,2/26/2021,198.9,7.7,0.3,36.1
2/26/2020 14:00,2020,2/26/2021,193.9,5.4,0,87.6
2/26/2020 15:00,2020,2/26/2021,162.3,18.4,0.6,138.7
2/26/2020 16:00,2020,2/26/2021,225.4,43.2,31.3,247.9
2/26/2020 17:00,2020,2/26/2021,154.4,145.7,26,314
2/26/2020 18:00,2020,2/26/2021,289.8,288,20.3,140
2/26/2020 19:00,2020,2/26/2021,516.7,530,76.7,365.1
2/26/2020 20:00,2020,2/26/2021,610.9,345.9,86.8,749
2/26/2020 21:00,2020,2/26/2021,662.6,253.6,148,786.5
2/26/2020 22:00,2020,2/26/2021,659.8,179.1,148,786.9
2/26/2020 23:00,2020,2/26/2021,639.7,115.1,148.2,784.8
2/27/2020 0:00,2020,2/26/2021,588.1,88.5,148.3,780
2/27/2020 1:00,2020,2/27/2021,656.6,164.5,147.3,769.2
2/27/2020 2:00,2020,2/27/2021,562.8,160.8,144.2,757.5
2/27/2020 3:00,2020,2/27/2021,389.8,270.1,137.7,740.7
2/27/2020 4:00,2020,2/27/2021,349.1,191.9,82.8,717.1
2/27/2020 5:00,2020,2/27/2021,275,530.9,57.4,755.8
2/27/2020 6:00,2020,2/27/2021,187.8,314.4,120.7,675.1
2/27/2020 7:00,2020,2/27/2021,104.2,272.3,87.2,610.3
2/27/2020 8:00,2020,2/27/2021,332.8,548.6,125.1,620.4
2/27/2020 9:00,2020,2/27/2021,533.4,759.8,89.9,578.4
2/27/2020 10:00,2020,2/27/2021,557.9,824.6,131.5,603.4
2/27/2020 11:00,2020,2/27/2021,571.5,827.2,144.4,564.1
2/27/2020 12:00,2020,2/27/2021,367.4,632.8,109.7,601.8
2/27/2020 13:00,2020,2/27/2021,391,413.8,73.6,442.7
2/27/2020 14:00,2020,2/27/2021,254.3,545.2,50.4,475
2/27/2020 15:00,2020,2/27/2021,209.6,648.5,91.6,307.7
2/27/2020 16:00,2020,2/27/2021,74.5,620.5,83.8,368.3
2/27/2020 17:00,2020,2/27/2021,0,156.5,0,0
2/27/2020 18:00,2020,2/27/2021,0,0.1,0,0
2/27/2020 19:00,2020,2/27/2021,0,4.9,0,30
2/27/2020 20:00,2020,2/27/2021,1.8,0.1,0.4,106.1
2/27/2020 21:00,2020,2/27/2021,16,0,62.9,202.4
2/27/2020 22:00,2020,2/27/2021,22.8,0,79.2,15
2/27/2020 23:00,2020,2/27/2021,45.5,0,31.5,113.9
2/28/2020 0:00,2020,2/27/2021,69.4,21.1,0.7,219.1
2/28/2020 1:00,2020,2/28/2021,36.8,101.3,0,194.2
2/28/2020 2:00,2020,2/28/2021,30.3,182.1,10.8,501.7
2/28/2020 3:00,2020,2/28/2021,3.9,334,38.6,393.1
2/28/2020 4:00,2020,2/28/2021,49.7,314.6,26,197.3
2/28/2020 5:00,2020,2/28/2021,52.7,333.3,57.9,72.6
2/28/2020 6:00,2020,2/28/2021,78.9,191.5,56.1,82.3
2/28/2020 7:00,2020,2/28/2021,49.1,118.7,32.8,128.9
2/28/2020 8:00,2020,2/28/2021,50.4,115,27.9,92
2/28/2020 9:00,2020,2/28/2021,11.3,63.2,24.8,4.9
2/28/2020 10:00,2020,2/28/2021,0.2,71.1,20.6,0.2
2/28/2020 11:00,2020,2/28/2021,0,65.2,16,0
2/28/2020 12:00,2020,2/28/2021,1,33.5,7.1,0
2/28/2020 13:00,2020,2/28/2021,0,12.7,0.9,0
2/28/2020 14:00,2020,2/28/2021,0,14.4,1.4,0
2/28/2020 15:00,2020,2/28/2021,2.1,15.5,1.1,0.3
2/28/2020 16:00,2020,2/28/2021,10.9,22.5,1.9,0
2/28/2020 17:00,2020,2/28/2021,0,145.3,0.2,39.4
2/28/2020 18:00,2020,2/28/2021,0,138.6,0,40.5
2/28/2020 19:00,2020,2/28/2021,32.7,170.3,0.1,36.4
2/28/2020 20:00,2020,2/28/2021,20.9,174.2,14.8,42.3
2/28/2020 21:00,2020,2/28/2021,4.2,199.1,83.8,51.9
2/28/2020 22:00,2020,2/28/2021,25.2,148.9,77,56.2
2/28/2020 23:00,2020,2/28/2021,25.2,143.8,44.9,114
3/1/2020 0:00,2020,2/28/2021,572.9,1,5.4,176.4
3/1/2020 1:00,2020,3/1/2021,591.5,0.7,3.2,160.2
3/1/2020 2:00,2020,3/1/2021,484.8,9.2,1.1,363.4
3/1/2020 3:00,2020,3/1/2021,418.5,35.2,0,214.7
3/1/2020 4:00,2020,3/1/2021,513.9,11.3,7.4,134.4
3/1/2020 5:00,2020,3/1/2021,449.2,1.3,24.7,24
3/1/2020 6:00,2020,3/1/2021,436.7,0,14.4,56.2
3/1/2020 7:00,2020,3/1/2021,166.3,0.2,0,175.9
3/1/2020 8:00,2020,3/1/2021,659.8,0,0.2,749.7
3/1/2020 9:00,2020,3/1/2021,682.5,36.4,0,640.7
3/1/2020 10:00,2020,3/1/2021,625.2,14.9,0,466.3
3/1/2020 11:00,2020,3/1/2021,221.2,21.1,0,73
3/1/2020 12:00,2020,3/1/2021,401.7,34.1,0.4,126.9
3/1/2020 13:00,2020,3/1/2021,246.2,11.9,7.7,150.4
3/1/2020 14:00,2020,3/1/2021,196.3,54.8,45.2,245.9
3/1/2020 15:00,2020,3/1/2021,183,233.3,73.8,425.2
3/1/2020 16:00,2020,3/1/2021,407.6,104.5,40.1,600.8
3/1/2020 17:00,2020,3/1/2021,179,118.6,51.4,302.9
3/1/2020 18:00,2020,3/1/2021,578.5,219.8,105.1,707.2
3/1/2020 19:00,2020,3/1/2021,679.8,310.7,94.3,798
3/1/2020 20:00,2020,3/1/2021,706.5,70.8,9.1,799.1
3/1/2020 21:00,2020,3/1/2021,708.8,0.5,24.2,434.1
3/1/2020 22:00,2020,3/1/2021,712.8,216.3,67.1,690.3
3/1/2020 23:00,2020,3/1/2021,713.5,724,23.4,799.1
3/2/2020 0:00,2020,3/1/2021,707.7,843,43.5,799.1
3/2/2020 1:00,2020,3/2/2021,629.4,838.8,104.6,799.1
3/2/2020 2:00,2020,3/2/2021,549,835.7,123.1,799.1
3/2/2020 3:00,2020,3/2/2021,251,741,111.9,799.1
3/2/2020 4:00,2020,3/2/2021,85.7,669.1,95.7,799.1
3/2/2020 5:00,2020,3/2/2021,242.4,653.3,127.3,798.7
3/2/2020 6:00,2020,3/2/2021,500,716.3,125.3,799.1
3/2/2020 7:00,2020,3/2/2021,655.2,775.3,124.8,790.3
3/2/2020 8:00,2020,3/2/2021,659.3,841.5,145,793.2
3/2/2020 9:00,2020,3/2/2021,670.3,844.6,145.8,791
3/2/2020 10:00,2020,3/2/2021,685.5,843.6,128.7,787.4
3/2/2020 11:00,2020,3/2/2021,688.6,838.8,45.2,763.1
3/2/2020 12:00,2020,3/2/2021,674.7,836.6,9,720.4
3/2/2020 13:00,2020,3/2/2021,660.6,833.7,28.6,726.7
3/2/2020 14:00,2020,3/2/2021,655.3,804.1,74.7,700.5
3/2/2020 15:00,2020,3/2/2021,651.7,628.6,115.5,659.5
3/2/2020 16:00,2020,3/2/2021,669,352.9,46.5,638.1
3/2/2020 17:00,2020,3/2/2021,378.3,613.1,0,31.3
3/2/2020 18:00,2020,3/2/2021,635.4,9.5,0,520.3
3/2/2020 19:00,2020,3/2/2021,711.9,0,0,789.8
3/2/2020 20:00,2020,3/2/2021,712.9,0,0,790.3
3/2/2020 21:00,2020,3/2/2021,712.6,0,3.5,783
3/2/2020 22:00,2020,3/2/2021,704.9,273.2,89.7,430.9
3/2/2020 23:00,2020,3/2/2021,676.4,297.7,123.6,550
3/3/2020 0:00,2020,3/2/2021,647.5,370.5,107.5,639.7
3/3/2020 1:00,2020,3/3/2021,552.9,435.1,115,476.8
3/3/2020 2:00,2020,3/3/2021,530.5,454,107.1,740.7
3/3/2020 3:00,2020,3/3/2021,554.5,377,104,767.9
3/3/2020 4:00,2020,3/3/2021,521.8,442.5,104,626.6
3/3/2020 5:00,2020,3/3/2021,354.5,252.2,57.3,376.6
3/3/2020 6:00,2020,3/3/2021,325.6,288.5,20.5,482.1
3/3/2020 7:00,2020,3/3/2021,478.8,145.2,2.9,656.3
3/3/2020 8:00,2020,3/3/2021,593.6,122.7,12.1,712.8
3/3/2020 9:00,2020,3/3/2021,679.8,182.1,36.5,719.9
3/3/2020 10:00,2020,3/3/2021,671,531.8,79,732.7
3/3/2020 11:00,2020,3/3/2021,677.7,763.6,117.7,764.8
3/3/2020 12:00,2020,3/3/2021,671.1,762.4,126.3,761.6
3/3/2020 13:00,2020,3/3/2021,666,758.3,116.7,771.1
3/3/2020 14:00,2020,3/3/2021,668.4,437.1,111.9,767
3/3/2020 15:00,2020,3/3/2021,662.8,501.6,78.9,750.9
3/3/2020 16:00,2020,3/3/2021,259.5,621.9,39.5,620.1
3/3/2020 17:00,2020,3/3/2021,683.2,846.9,148.3,750.5
3/3/2020 18:00,2020,3/3/2021,675.3,810.5,137.1,721.5
3/3/2020 19:00,2020,3/3/2021,634.5,843.8,143,703.1
3/3/2020 20:00,2020,3/3/2021,610.2,839.5,147.3,717.7
3/3/2020 21:00,2020,3/3/2021,691.5,813.9,144.4,744.2
3/3/2020 22:00,2020,3/3/2021,686.8,774.6,145.4,763
3/3/2020 23:00,2020,3/3/2021,668.6,791.8,142.4,760.9
3/4/2020 0:00,2020,3/3/2021,685,789.7,141.1,761.1
3/4/2020 1:00,2020,3/4/2021,670.4,794.5,141.9,753.7
3/4/2020 2:00,2020,3/4/2021,464.6,613,112.2,674.6
3/4/2020 3:00,2020,3/4/2021,401.1,556.3,46.1,595.2
3/4/2020 4:00,2020,3/4/2021,510.4,341.1,3.5,541.8
3/4/2020 5:00,2020,3/4/2021,418.1,138.4,2,473.9
3/4/2020 6:00,2020,3/4/2021,337.2,64.7,4.7,302.1
3/4/2020 7:00,2020,3/4/2021,167.5,45.7,3.2,265.2
3/4/2020 8:00,2020,3/4/2021,372,30.2,0.5,337.3
3/4/2020 9:00,2020,3/4/2021,181.5,4.7,4.4,196.6
3/4/2020 10:00,2020,3/4/2021,162,4.6,2.3,105.6
3/4/2020 11:00,2020,3/4/2021,155.4,8.8,0.1,57.4
3/4/2020 12:00,2020,3/4/2021,165.5,7.6,0.3,21.4
3/4/2020 13:00,2020,3/4/2021,198.9,7.7,0.3,36.1
3/4/2020 14:00,2020,3/4/2021,193.9,5.4,0,87.6
3/4/2020 15:00,2020,3/4/2021,162.3,18.4,0.6,138.7
3/4/2020 16:00,2020,3/4/2021,225.4,43.2,31.3,247.9
3/4/2020 17:00,2020,3/4/2021,154.4,145.7,26,314
3/4/2020 18:00,2020,3/4/2021,289.8,288,20.3,140
3/4/2020 19:00,2020,3/4/2021,516.7,530,76.7,365.1
3/4/2020 20:00,2020,3/4/2021,610.9,345.9,86.8,749
3/4/2020 21:00,2020,3/4/2021,662.6,253.6,148,786.5
3/4/2020 22:00,2020,3/4/2021,659.8,179.1,148,786.9
3/4/2020 23:00,2020,3/4/2021,639.7,115.1,148.2,784.8
3/5/2020 0:00,2020,3/4/2021,588.1,88.5,148.3,780
3/5/2020 1:00,2020,3/5/2021,656.6,164.5,147.3,769.2
3/5/2020 2:00,2020,3/5/2021,562.8,160.8,144.2,757.5
3/5/2020 3:00,2020,3/5/2021,389.8,270.1,137.7,740.7
3/5/2020 4:00,2020,3/5/2021,349.1,191.9,82.8,717.1
3/5/2020 5:00,2020,3/5/2021,275,530.9,57.4,755.8
3/5/2020 6:00,2020,3/5/2021,187.8,314.4,120.7,675.1
3/5/2020 7:00,2020,3/5/2021,104.2,272.3,87.2,610.3
3/5/2020 8:00,2020,3/5/2021,332.8,548.6,125.1,620.4
3/5/2020 9:00,2020,3/5/2021,533.4,759.8,89.9,578.4
3/5/2020 10:00,2020,3/5/2021,557.9,824.6,131.5,603.4
3/5/2020 11:00,2020,3/5/2021,571.5,827.2,144.4,564.1
3/5/2020 12:00,2020,3/5/2021,367.4,632.8,109.7,601.8
3/5/2020 13:00,2020,3/5/2021,391,413.8,73.6,442.7
3/5/2020 14:00,2020,3/5/2021,254.3,545.2,50.4,475
3/5/2020 15:00,2020,3/5/2021,209.6,648.5,91.6,307.7
3/5/2020 16:00,2020,3/5/2021,74.5,620.5,83.8,368.3
3/5/2020 17:00,2020,3/5/2021,0,156.5,0,0
3/5/2020 18:00,2020,3/5/2021,0,0.1,0,0
3/5/2020 19:00,2020,3/5/2021,0,4.9,0,30
3/5/2020 20:00,2020,3/5/2021,1.8,0.1,0.4,106.1
3/5/2020 21:00,2020,3/5/2021,16,0,62.9,202.4
3/5/2020 22:00,2020,3/5/2021,22.8,0,79.2,15
3/5/2020 23:00,2020,3/5/2021,45.5,0,31.5,113.9
3/6/2020 0:00,2020,3/5/2021,69.4,21.1,0.7,219.1
3/6/2020 1:00,2020,3/6/2021,36.8,101.3,0,194.2
3/6/2020 2:00,2020,3/6/2021,30.3,182.1,10.8,501.7
3/6/2020 3:00,2020,3/6/2021,3.9,334,38.6,393.1
3/6/2020 4:00,2020,3/6/2021,49.7,314.6,26,197.3
3/6/2020 5:00,2020,3/6/2021,52.7,333.3,57.9,72.6
3/6/2020 6:00,2020,3/6/2021,78.9,191.5,56.1,82.3
3/6/2020 7:00,2020,3/6/2021,49.1,118.7,32.8,128.9
3/6/2020 8:00,2020,3/6/2021,50.4,115,27.9,92
3/6/2020 9:00,2020,3/6/2021,11.3,63.2,24.8,4.9
3/6/2020 10:00,2020,3/6/2021,0.2,71.1,20.6,0.2
3/6/2020 11:00,2020,3/6/2021,0,65.2,16,0
3/6/2020 12:00,2020,3/6/2021,1,33.5,7.1,0
3/6/2020 13:00,2020,3/6/2021,0,12.7,0.9,0
3/6/2020 14:00,2020,3/6/2021,0,14.4,1.4,0
3/6/2020 15:00,2020,3/6/2021,2.1,15.5,1.1,0.3
3/6/2020 16:00,2020,3/6/2021,10.9,22.5,1.9,0
3/6/2020 17:00,2020,3/6/2021,0,145.3,0.2,39.4
3/6/2020 18:00,2020,3/6/2021,0,138.6,0,40.5
3/6/2020 19:00,2020,3/6/2021,32.7,170.3,0.1,36.4
3/6/2020 20:00,2020,3/6/2021,20.9,174.2,14.8,42.3
3/6/2020 21:00,2020,3/6/2021,4.2,199.1,83.8,51.9
3/6/2020 22:00,2020,3/6/2021,25.2,148.9,77,56.2
3/6/2020 23:00,2020,3/6/2021,25.2,143.8,44.9,114
3/7/2020 0:00,2020,3/6/2021,26.6,70.6,22.3,240.5
3/7/2020 1:00,2020,3/7/2021,61.7,5.9,5.8,367.8
3/7/2020 2:00,2020,3/7/2021,167.1,0,7.6,371.2
3/7/2020 3:00,2020,3/7/2021,266.9,2.2,1,454.4
3/7/2020 4:00,2020,3/7/2021,326.6,52.1,1.6,500.1
3/7/2020 5:00,2020,3/7/2021,310.8,181.2,8.8,491.2
3/7/2020 6:00,2020,3/7/2021,241.7,186.1,23.2,452
3/7/2020 7:00,2020,3/7/2021,161.9,172.3,65.1,539.7
3/7/2020 8:00,2020,3/7/2021,188.7,94.4,87.5,519.8
3/7/2020 9:00,2020,3/7/2021,30.1,15.1,52.9,369.9
3/7/2020 10:00,2020,3/7/2021,3.9,9.5,1.9,288.2
3/7/2020 11:00,2020,3/7/2021,5.7,7,31.5,193.4
3/7/2020 12:00,2020,3/7/2021,21.9,8.3,35.5,68.6
3/7/2020 13:00,2020,3/7/2021,33.1,5.2,23.6,26.8
3/7/2020 14:00,2020,3/7/2021,7.2,9.5,5.3,36.5
3/7/2020 15:00,2020,3/7/2021,0.4,9.7,0.3,15
3/7/2020 16:00,2020,3/7/2021,1.1,5.9,0.2,0
3/7/2020 17:00,2020,3/7/2021,16.1,3.6,0.5,34.6
3/7/2020 18:00,2020,3/7/2021,34.4,3.2,0,26.3
3/7/2020 19:00,2020,3/7/2021,154.6,52.4,3.7,39.8
3/7/2020 20:00,2020,3/7/2021,273,108,15.5,228.5
3/7/2020 21:00,2020,3/7/2021,315.8,125.5,33.2,573.1
3/7/2020 22:00,2020,3/7/2021,393,79.4,65.8,749.8
3/7/2020 23:00,2020,3/7/2021,460,65.9,103.2,757.6
3/8/2020 0:00,2020,3/7/2021,595.9,41.8,124.2,770.9
3/8/2020 1:00,2020,3/8/2021,606.6,64.3,136.1,784.6
3/8/2020 2:00,2020,3/8/2021,608.9,90.5,139.2,791.2
3/8/2020 3:00,2020,3/8/2021,619.3,90.6,140.6,794.6
3/8/2020 4:00,2020,3/8/2021,634.8,107.8,148.3,794
3/8/2020 5:00,2020,3/8/2021,640.7,98.2,148.3,796.1
3/8/2020 6:00,2020,3/8/2021,633.5,85.8,148.3,793.7
3/8/2020 7:00,2020,3/8/2021,626.6,83.4,137.7,791.5
3/8/2020 8:00,2020,3/8/2021,546.4,112.2,74.6,769.4
3/8/2020 9:00,2020,3/8/2021,422.9,313.8,23.9,736.7
3/8/2020 10:00,2020,3/8/2021,543.5,406.5,33.7,747.5
3/8/2020 11:00,2020,3/8/2021,515.8,401.6,68.1,739.2
3/8/2020 12:00,2020,3/8/2021,377.5,325.8,32.2,725.6
3/8/2020 13:00,2020,3/8/2021,377.9,216.3,27.6,717.7
3/8/2020 14:00,2020,3/8/2021,391.3,191.9,68.9,615.8
3/8/2020 15:00,2020,3/8/2021,375.9,75.2,33.2,616.3
3/8/2020 16:00,2020,3/8/2021,233.8,26.8,23.1,493.5
3/8/2020 17:00,2020,3/8/2021,532.3,0,85.2,669.8
3/8/2020 18:00,2020,3/8/2021,496.8,61.4,124.9,696
3/8/2020 19:00,2020,3/8/2021,327.8,192.8,135.8,615.8
3/8/2020 20:00,2020,3/8/2021,432.9,247.1,127.5,571.9
3/8/2020 21:00,2020,3/8/2021,692.5,292.7,144,373.4
3/8/2020 22:00,2020,3/8/2021,700.9,293.9,145.7,759.6
3/8/2020 23:00,2020,3/8/2021,579.3,554.9,145.9,794.2
3/9/2020 0:00,2020,3/8/2021,325.4,423.5,145.6,795.8
3/9/2020 1:00,2020,3/9/2021,156.1,218.3,140.5,792.6
3/9/2020 2:00,2020,3/9/2021,113.6,148.9,137.9,776.5
3/9/2020 3:00,2020,3/9/2021,116.7,127.9,128.7,762.2
3/9/2020 4:00,2020,3/9/2021,127.9,161.7,120.8,758.2
3/9/2020 5:00,2020,3/9/2021,144,188.1,128.3,768.6
3/9/2020 6:00,2020,3/9/2021,229.7,315.8,124.9,771.7
3/9/2020 7:00,2020,3/9/2021,385,384.2,132.4,756.9
3/9/2020 8:00,2020,3/9/2021,485.3,233,133,761.5
3/9/2020 9:00,2020,3/9/2021,360,232,106.6,708.6
3/9/2020 10:00,2020,3/9/2021,390.6,78.9,95.3,679.6
3/9/2020 11:00,2020,3/9/2021,465.1,354.5,143.5,730
3/9/2020 12:00,2020,3/9/2021,469.1,296.9,118.2,718.3
3/9/2020 13:00,2020,3/9/2021,326.3,466.7,101.2,681.3
3/9/2020 14:00,2020,3/9/2021,114.4,625.4,76,490.3
3/9/2020 15:00,2020,3/9/2021,18.8,642.4,44.7,426
3/9/2020 16:00,2020,3/9/2021,298.3,737.1,49,401.1
3/9/2020 17:00,2020,3/9/2021,195.7,828.6,104.9,113.3
3/9/2020 18:00,2020,3/9/2021,429.4,781.2,23.8,337.8
3/9/2020 19:00,2020,3/9/2021,133.9,799.6,78.4,201.1
3/9/2020 20:00,2020,3/9/2021,47.5,792.5,83.3,311.2
3/9/2020 21:00,2020,3/9/2021,346,790.6,109.2,571.8
3/9/2020 22:00,2020,3/9/2021,360.3,817,127.1,469.4
3/9/2020 23:00,2020,3/9/2021,416.4,807.8,114.5,436.4
3/10/2020 0:00,2020,3/9/2021,479.5,734.6,115.6,505.4
3/10/2020 1:00,2020,3/10/2021,485.6,586.4,99.4,638.4
3/10/2020 2:00,2020,3/10/2021,636.6,593.4,74.3,597.2
3/10/2020 3:00,2020,3/10/2021,529.1,679.3,112.3,648.7
3/10/2020 4:00,2020,3/10/2021,480.6,647.1,112.1,540.7
3/10/2020 5:00,2020,3/10/2021,401.1,575.5,112,521.2
3/10/2020 6:00,2020,3/10/2021,326.3,519.9,112.2,532.2
3/10/2020 7:00,2020,3/10/2021,234.4,753.3,133.9,504.7
3/10/2020 8:00,2020,3/10/2021,321.2,801.6,145.4,435.1
3/10/2020 9:00,2020,3/10/2021,193.4,650.3,136.8,485.9
3/10/2020 10:00,2020,3/10/2021,346.6,509,129.2,529.5
3/10/2020 11:00,2020,3/10/2021,203.4,522.7,140.5,685.3
3/10/2020 12:00,2020,3/10/2021,307.8,541.4,125,670.8
3/10/2020 13:00,2020,3/10/2021,457.9,548.9,141.4,605.1
3/10/2020 14:00,2020,3/10/2021,510.4,509,107.5,595.1
3/10/2020 15:00,2020,3/10/2021,621.8,451.6,93.3,627
3/10/2020 16:00,2020,3/10/2021,597.4,507,100.9,609.2
3/10/2020 17:00,2020,3/10/2021,577.5,499.3,102,596
3/10/2020 18:00,2020,3/10/2021,536.2,424.3,113.8,344.2
3/10/2020 19:00,2020,3/10/2021,562.4,463.9,119.9,525.1
3/10/2020 20:00,2020,3/10/2021,515.9,443.8,107.7,663.4
3/10/2020 21:00,2020,3/10/2021,643,463.1,74,693
3/10/2020 22:00,2020,3/10/2021,558.4,511.6,67.8,700.3
3/10/2020 23:00,2020,3/10/2021,541.8,698.9,100.1,666.8
3/11/2020 0:00,2020,3/10/2021,597,679.8,100.1,644.4
3/11/2020 1:00,2020,3/11/2021,613.5,717,112.3,717.4
3/11/2020 2:00,2020,3/11/2021,547.3,751.1,124.6,753.8
3/11/2020 3:00,2020,3/11/2021,693.2,754.1,112.3,782.7
3/11/2020 4:00,2020,3/11/2021,667.2,753.9,127.4,783.5
3/11/2020 5:00,2020,3/11/2021,608.2,784.2,146.5,789.7
3/11/2020 6:00,2020,3/11/2021,682,806.5,145.7,794.8
3/11/2020 7:00,2020,3/11/2021,686.2,839.9,147.5,797
3/11/2020 8:00,2020,3/11/2021,694.6,833.9,147.8,795.6
3/11/2020 9:00,2020,3/11/2021,605.6,720.4,143.1,793.2
3/11/2020 10:00,2020,3/11/2021,628.2,805.8,146.2,751.1
3/11/2020 11:00,2020,3/11/2021,390,672.5,140.7,727
3/11/2020 12:00,2020,3/11/2021,159.4,599.6,142.2,656.2
3/11/2020 13:00,2020,3/11/2021,112.3,582.6,135.7,556.5
3/11/2020 14:00,2020,3/11/2021,87.1,647.4,132.5,529.9
3/11/2020 15:00,2020,3/11/2021,157.3,760.8,116.3,510.2
3/11/2020 16:00,2020,3/11/2021,103.8,761.3,139,472.7
3/11/2020 17:00,2020,3/11/2021,331.4,771.5,144.4,489.2
3/11/2020 18:00,2020,3/11/2021,280.1,659,142.2,640.2
3/11/2020 19:00,2020,3/11/2021,619.9,739.4,128.7,711.7
3/11/2020 20:00,2020,3/11/2021,689.8,813.3,133.4,776.4
3/11/2020 21:00,2020,3/11/2021,691.1,820.5,144.2,781.7
3/11/2020 22:00,2020,3/11/2021,698.6,833.4,147.1,778.4
3/11/2020 23:00,2020,3/11/2021,696.3,836.2,147.2,785.8
3/12/2020 0:00,2020,3/11/2021,709.1,822.2,147,793.3
3/12/2020 1:00,2020,3/12/2021,713.5,818.9,145.9,799.1
3/12/2020 2:00,2020,3/12/2021,708.6,820.6,147,798.1
3/12/2020 3:00,2020,3/12/2021,713.5,822.5,147.9,797.4
3/12/2020 4:00,2020,3/12/2021,713.5,737.5,147.7,799
3/12/2020 5:00,2020,3/12/2021,713.5,831.3,147.6,795.8
3/12/2020 6:00,2020,3/12/2021,713,805,146.1,797.5
3/12/2020 7:00,2020,3/12/2021,712.9,795.6,146.9,796.9
3/12/2020 8:00,2020,3/12/2021,711.7,731.7,147.6,779.5
3/12/2020 9:00,2020,3/12/2021,705.3,791.3,145.9,796.8
3/12/2020 10:00,2020,3/12/2021,698.3,796.2,146,783.6
3/12/2020 11:00,2020,3/12/2021,697.2,742.6,141.8,773.4
3/12/2020 12:00,2020,3/12/2021,623.1,762.3,145,765.7
3/12/2020 13:00,2020,3/12/2021,674.2,661.3,112.9,760.5
3/12/2020 14:00,2020,3/12/2021,572.9,667.3,96.6,759.7
3/12/2020 15:00,2020,3/12/2021,614.1,463.7,120.8,625.6
3/12/2020 16:00,2020,3/12/2021,673.5,652.5,137.2,733.9
3/12/2020 17:00,2020,3/12/2021,614.7,561.7,128.7,692.1
3/12/2020 18:00,2020,3/12/2021,626.6,470.8,121.2,587.6
3/12/2020 19:00,2020,3/12/2021,603.4,561.8,107.3,598.1
3/12/2020 20:00,2020,3/12/2021,575.5,593.7,114,560.6
3/12/2020 21:00,2020,3/12/2021,594.2,521.8,118,530.1
3/12/2020 22:00,2020,3/12/2021,382.1,297.4,119.1,629.6
3/12/2020 23:00,2020,3/12/2021,434.7,521.2,108.2,497.7
3/13/2020 0:00,2020,3/12/2021,345.9,333.1,115.1,353.8
3/13/2020 1:00,2020,3/13/2021,218,368.1,112,297.3
3/13/2020 2:00,2020,3/13/2021,175.3,362.9,99.5,248.5
3/13/2020 3:00,2020,3/13/2021,112.8,226.3,97.8,175.6
3/13/2020 4:00,2020,3/13/2021,164.8,265.5,80.1,138.2
3/13/2020 5:00,2020,3/13/2021,214.7,188.6,52.7,210
3/13/2020 6:00,2020,3/13/2021,130.2,134,33.5,197.3
3/13/2020 7:00,2020,3/13/2021,48.3,113.7,31.3,127.9
3/13/2020 8:00,2020,3/13/2021,31.8,124.4,29.3,101.1
3/13/2020 9:00,2020,3/13/2021,2.5,41.8,16.9,22.2
3/13/2020 10:00,2020,3/13/2021,2.7,5.6,9.8,5.8
3/13/2020 11:00,2020,3/13/2021,2.6,10.5,5.1,2.1
3/13/2020 12:00,2020,3/13/2021,1.3,34.2,6.1,0
3/13/2020 13:00,2020,3/13/2021,6.1,57.1,8,0.1
3/13/2020 14:00,2020,3/13/2021,6.5,32.7,4.1,0
3/13/2020 15:00,2020,3/13/2021,26,25.4,5.5,12.3
3/13/2020 16:00,2020,3/13/2021,0.8,32.6,4.8,17.7
3/13/2020 17:00,2020,3/13/2021,13.2,27.1,10.9,126.2
3/13/2020 18:00,2020,3/13/2021,5.5,27,10.2,20.7
3/13/2020 19:00,2020,3/13/2021,38.6,17.8,6.9,177.6
3/13/2020 20:00,2020,3/13/2021,75.1,10.6,6.8,157.3
3/13/2020 21:00,2020,3/13/2021,121.8,1,6.4,111.7
3/13/2020 22:00,2020,3/13/2021,107.1,25.8,0,166.5
3/13/2020 23:00,2020,3/13/2021,177.6,11.6,0,119.2
3/14/2020 0:00,2020,3/13/2021,219.7,15.1,0,129.2
3/14/2020 1:00,2020,3/14/2021,205.1,20.6,0.3,163.7
3/14/2020 2:00,2020,3/14/2021,199.4,119.1,1.4,136.5
3/14/2020 3:00,2020,3/14/2021,180.8,146.8,15.1,68.1
3/14/2020 4:00,2020,3/14/2021,107.1,220.8,33.8,95.6
3/14/2020 5:00,2020,3/14/2021,74.4,297,36.7,18.2
3/14/2020 6:00,2020,3/14/2021,49,328.1,30.5,3.2
3/14/2020 7:00,2020,3/14/2021,54.8,313.3,22.8,1.1
3/14/2020 8:00,2020,3/14/2021,15.3,305.7,23.8,0.2
3/14/2020 9:00,2020,3/14/2021,0,201.9,21.8,0
3/14/2020 10:00,2020,3/14/2021,7.9,224.3,19.2,0
